strength,date,,filename
220,2011-11-16.4,2011-11-10.5,AR_LIST_2011.11.10_12:00:00.txt
558,2011-11-11.6,2011-11-11.0,AR_LIST_2011.11.11_00:00:00.txt
666,2011-11-12.9,2011-11-11.0,AR_LIST_2011.11.11_00:00:00.txt
172,2011-11-16.9,2011-11-11.0,AR_LIST_2011.11.11_00:00:00.txt
372,2011-11-11.3,2011-11-11.5,AR_LIST_2011.11.11_12:00:00.txt
584,2011-11-12.4,2011-11-11.5,AR_LIST_2011.11.11_12:00:00.txt
231,2011-11-16.4,2011-11-11.5,AR_LIST_2011.11.11_12:00:00.txt
65,2011-11-12.1,2011-11-12.0,AR_LIST_2011.11.12_00:00:00.txt
542,2011-11-12.8,2011-11-12.0,AR_LIST_2011.11.12_00:00:00.txt
252,2011-11-16.9,2011-11-12.0,AR_LIST_2011.11.12_00:00:00.txt
630,2011-11-12.7,2011-11-12.5,AR_LIST_2011.11.12_12:00:00.txt
236,2011-11-16.4,2011-11-12.5,AR_LIST_2011.11.12_12:00:00.txt
331,2011-11-13.4,2011-11-13.0,AR_LIST_2011.11.13_00:00:00.txt
275,2011-11-17.0,2011-11-13.0,AR_LIST_2011.11.13_00:00:00.txt
446,2011-11-20.0,2011-11-13.0,AR_LIST_2011.11.13_00:00:00.txt
306,2011-11-13.3,2011-11-13.5,AR_LIST_2011.11.13_12:00:00.txt
184,2011-11-16.5,2011-11-13.5,AR_LIST_2011.11.13_12:00:00.txt
735,2011-11-19.6,2011-11-13.5,AR_LIST_2011.11.13_12:00:00.txt
42,2011-11-14.1,2011-11-14.0,AR_LIST_2011.11.14_00:00:00.txt
182,2011-11-17.1,2011-11-14.0,AR_LIST_2011.11.14_00:00:00.txt
938,2011-11-20.1,2011-11-14.0,AR_LIST_2011.11.14_00:00:00.txt
36,2011-11-16.6,2011-11-14.5,AR_LIST_2011.11.14_12:00:00.txt
1028,2011-11-19.6,2011-11-14.5,AR_LIST_2011.11.14_12:00:00.txt
37,2011-11-17.1,2011-11-15.0,AR_LIST_2011.11.15_00:00:00.txt
1119,2011-11-20.1,2011-11-15.0,AR_LIST_2011.11.15_00:00:00.txt
1174,2011-11-19.6,2011-11-15.5,AR_LIST_2011.11.15_12:00:00.txt
433,2011-11-17.8,2011-11-16.0,AR_LIST_2011.11.16_00:00:00.txt
1175,2011-11-20.1,2011-11-16.0,AR_LIST_2011.11.16_00:00:00.txt
554,2011-11-17.3,2011-11-16.5,AR_LIST_2011.11.16_12:00:00.txt
1288,2011-11-19.6,2011-11-16.5,AR_LIST_2011.11.16_12:00:00.txt
486,2011-11-17.8,2011-11-17.0,AR_LIST_2011.11.17_00:00:00.txt
1320,2011-11-20.1,2011-11-17.0,AR_LIST_2011.11.17_00:00:00.txt
407,2011-11-17.4,2011-11-17.5,AR_LIST_2011.11.17_12:00:00.txt
1260,2011-11-19.6,2011-11-17.5,AR_LIST_2011.11.17_12:00:00.txt
639,2011-11-27.7,2011-11-17.5,AR_LIST_2011.11.17_12:00:00.txt
449,2011-11-28.6,2011-11-17.5,AR_LIST_2011.11.17_12:00:00.txt
127,2011-11-18.2,2011-11-18.0,AR_LIST_2011.11.18_00:00:00.txt
1280,2011-11-19.9,2011-11-18.0,AR_LIST_2011.11.18_00:00:00.txt
859,2011-11-28.0,2011-11-18.0,AR_LIST_2011.11.18_00:00:00.txt
914,2011-11-29.3,2011-11-18.0,AR_LIST_2011.11.18_00:00:00.txt
1297,2011-11-19.3,2011-11-18.5,AR_LIST_2011.11.18_12:00:00.txt
1271,2011-11-27.5,2011-11-18.5,AR_LIST_2011.11.18_12:00:00.txt
1168,2011-11-28.9,2011-11-18.5,AR_LIST_2011.11.18_12:00:00.txt
1056,2011-11-19.8,2011-11-19.0,AR_LIST_2011.11.19_00:00:00.txt
1430,2011-11-28.0,2011-11-19.0,AR_LIST_2011.11.19_00:00:00.txt
1559,2011-11-29.4,2011-11-19.0,AR_LIST_2011.11.19_00:00:00.txt
767,2011-11-19.5,2011-11-19.5,AR_LIST_2011.11.19_12:00:00.txt
1515,2011-11-27.6,2011-11-19.5,AR_LIST_2011.11.19_12:00:00.txt
1984,2011-11-28.8,2011-11-19.5,AR_LIST_2011.11.19_12:00:00.txt
216,2011-11-20.2,2011-11-20.0,AR_LIST_2011.11.20_00:00:00.txt
1539,2011-11-28.2,2011-11-20.0,AR_LIST_2011.11.20_00:00:00.txt
2377,2011-11-29.3,2011-11-20.0,AR_LIST_2011.11.20_00:00:00.txt
11,2011-11-20.1,2011-11-20.5,AR_LIST_2011.11.20_12:00:00.txt
1435,2011-11-27.7,2011-11-20.5,AR_LIST_2011.11.20_12:00:00.txt
2699,2011-11-28.8,2011-11-20.5,AR_LIST_2011.11.20_12:00:00.txt
1378,2011-11-28.2,2011-11-21.0,AR_LIST_2011.11.21_00:00:00.txt
2958,2011-11-29.3,2011-11-21.0,AR_LIST_2011.11.21_00:00:00.txt
1250,2011-11-27.6,2011-11-21.5,AR_LIST_2011.11.21_12:00:00.txt
2884,2011-11-28.8,2011-11-21.5,AR_LIST_2011.11.21_12:00:00.txt
1185,2011-11-28.1,2011-11-22.0,AR_LIST_2011.11.22_00:00:00.txt
2517,2011-11-29.3,2011-11-22.0,AR_LIST_2011.11.22_00:00:00.txt
1009,2011-11-27.7,2011-11-22.5,AR_LIST_2011.11.22_12:00:00.txt
2282,2011-11-28.9,2011-11-22.5,AR_LIST_2011.11.22_12:00:00.txt
994,2011-11-28.3,2011-11-23.0,AR_LIST_2011.11.23_00:00:00.txt
2070,2011-11-29.4,2011-11-23.0,AR_LIST_2011.11.23_00:00:00.txt
774,2011-11-28.0,2011-11-23.5,AR_LIST_2011.11.23_12:00:00.txt
2061,2011-11-28.9,2011-11-23.5,AR_LIST_2011.11.23_12:00:00.txt
623,2011-12-02.3,2011-11-23.5,AR_LIST_2011.11.23_12:00:00.txt
690,2011-11-28.6,2011-11-24.0,AR_LIST_2011.11.24_00:00:00.txt
1954,2011-11-29.4,2011-11-24.0,AR_LIST_2011.11.24_00:00:00.txt
555,2011-12-02.8,2011-11-24.0,AR_LIST_2011.11.24_00:00:00.txt
471,2011-11-28.3,2011-11-24.5,AR_LIST_2011.11.24_12:00:00.txt
1941,2011-11-28.9,2011-11-24.5,AR_LIST_2011.11.24_12:00:00.txt
642,2011-12-02.4,2011-11-24.5,AR_LIST_2011.11.24_12:00:00.txt
372,2011-11-28.8,2011-11-25.0,AR_LIST_2011.11.25_00:00:00.txt
1871,2011-11-29.5,2011-11-25.0,AR_LIST_2011.11.25_00:00:00.txt
475,2011-12-02.9,2011-11-25.0,AR_LIST_2011.11.25_00:00:00.txt
255,2011-11-28.4,2011-11-25.5,AR_LIST_2011.11.25_12:00:00.txt
1866,2011-11-29.0,2011-11-25.5,AR_LIST_2011.11.25_12:00:00.txt
1210,2011-12-02.0,2011-11-25.5,AR_LIST_2011.11.25_12:00:00.txt
196,2011-11-28.8,2011-11-26.0,AR_LIST_2011.11.26_00:00:00.txt
1572,2011-11-29.5,2011-11-26.0,AR_LIST_2011.11.26_00:00:00.txt
916,2011-12-02.3,2011-11-26.0,AR_LIST_2011.11.26_00:00:00.txt
170,2011-11-28.3,2011-11-26.5,AR_LIST_2011.11.26_12:00:00.txt
1666,2011-11-29.0,2011-11-26.5,AR_LIST_2011.11.26_12:00:00.txt
1036,2011-12-01.8,2011-11-26.5,AR_LIST_2011.11.26_12:00:00.txt
203,2011-11-28.8,2011-11-27.0,AR_LIST_2011.11.27_00:00:00.txt
1466,2011-11-29.6,2011-11-27.0,AR_LIST_2011.11.27_00:00:00.txt
671,2011-12-02.0,2011-11-27.0,AR_LIST_2011.11.27_00:00:00.txt
168,2011-11-28.2,2011-11-27.5,AR_LIST_2011.11.27_12:00:00.txt
1698,2011-11-29.0,2011-11-27.5,AR_LIST_2011.11.27_12:00:00.txt
758,2011-12-01.6,2011-11-27.5,AR_LIST_2011.11.27_12:00:00.txt
213,2011-11-28.7,2011-11-28.0,AR_LIST_2011.11.28_00:00:00.txt
1740,2011-11-29.6,2011-11-28.0,AR_LIST_2011.11.28_00:00:00.txt
613,2011-12-02.0,2011-11-28.0,AR_LIST_2011.11.28_00:00:00.txt
177,2011-11-28.3,2011-11-28.5,AR_LIST_2011.11.28_12:00:00.txt
1810,2011-11-29.0,2011-11-28.5,AR_LIST_2011.11.28_12:00:00.txt
728,2011-12-01.6,2011-11-28.5,AR_LIST_2011.11.28_12:00:00.txt
7,2011-11-29.0,2011-11-29.0,AR_LIST_2011.11.29_00:00:00.txt
1390,2011-11-29.8,2011-11-29.0,AR_LIST_2011.11.29_00:00:00.txt
602,2011-12-02.0,2011-11-29.0,AR_LIST_2011.11.29_00:00:00.txt
681,2011-11-29.5,2011-11-29.5,AR_LIST_2011.11.29_12:00:00.txt
925,2011-12-01.6,2011-11-29.5,AR_LIST_2011.11.29_12:00:00.txt
158,2011-11-30.4,2011-11-30.0,AR_LIST_2011.11.30_00:00:00.txt
835,2011-12-02.0,2011-11-30.0,AR_LIST_2011.11.30_00:00:00.txt
962,2011-12-01.4,2011-11-30.5,AR_LIST_2011.11.30_12:00:00.txt
433,2011-12-07.7,2011-11-30.5,AR_LIST_2011.11.30_12:00:00.txt
583,2011-12-02.0,2011-12-01.0,AR_LIST_2011.12.01_00:00:00.txt
493,2011-12-08.4,2011-12-01.0,AR_LIST_2011.12.01_00:00:00.txt
477,2011-12-10.4,2011-12-01.0,AR_LIST_2011.12.01_00:00:00.txt
477,2011-12-01.6,2011-12-01.5,AR_LIST_2011.12.01_12:00:00.txt
566,2011-12-07.8,2011-12-01.5,AR_LIST_2011.12.01_12:00:00.txt
534,2011-12-10.0,2011-12-01.5,AR_LIST_2011.12.01_12:00:00.txt
41,2011-12-02.2,2011-12-02.0,AR_LIST_2011.12.02_00:00:00.txt
333,2011-12-08.4,2011-12-02.0,AR_LIST_2011.12.02_00:00:00.txt
610,2011-12-10.5,2011-12-02.0,AR_LIST_2011.12.02_00:00:00.txt
341,2011-12-07.8,2011-12-02.5,AR_LIST_2011.12.02_12:00:00.txt
493,2011-12-10.1,2011-12-02.5,AR_LIST_2011.12.02_12:00:00.txt
123,2011-12-08.6,2011-12-03.0,AR_LIST_2011.12.03_00:00:00.txt
496,2011-12-10.6,2011-12-03.0,AR_LIST_2011.12.03_00:00:00.txt
141,2011-12-07.9,2011-12-03.5,AR_LIST_2011.12.03_12:00:00.txt
347,2011-12-10.1,2011-12-03.5,AR_LIST_2011.12.03_12:00:00.txt
70,2011-12-08.4,2011-12-04.0,AR_LIST_2011.12.04_00:00:00.txt
817,2011-12-11.2,2011-12-04.0,AR_LIST_2011.12.04_00:00:00.txt
70,2011-12-07.8,2011-12-04.5,AR_LIST_2011.12.04_12:00:00.txt
832,2011-12-11.0,2011-12-04.5,AR_LIST_2011.12.04_12:00:00.txt
1030,2011-12-11.6,2011-12-05.0,AR_LIST_2011.12.05_00:00:00.txt
831,2011-12-11.1,2011-12-05.5,AR_LIST_2011.12.05_12:00:00.txt
828,2011-12-11.6,2011-12-06.0,AR_LIST_2011.12.06_00:00:00.txt
671,2011-12-11.2,2011-12-06.5,AR_LIST_2011.12.06_12:00:00.txt
642,2011-12-11.7,2011-12-07.0,AR_LIST_2011.12.07_00:00:00.txt
690,2011-12-11.1,2011-12-07.5,AR_LIST_2011.12.07_12:00:00.txt
585,2011-12-11.6,2011-12-08.0,AR_LIST_2011.12.08_00:00:00.txt
598,2011-12-11.0,2011-12-08.5,AR_LIST_2011.12.08_12:00:00.txt
673,2011-12-11.6,2011-12-09.0,AR_LIST_2011.12.09_00:00:00.txt
673,2011-12-11.0,2011-12-09.5,AR_LIST_2011.12.09_12:00:00.txt
701,2011-12-11.5,2011-12-10.0,AR_LIST_2011.12.10_00:00:00.txt
681,2011-12-19.5,2011-12-10.0,AR_LIST_2011.12.10_00:00:00.txt
718,2011-12-11.0,2011-12-10.5,AR_LIST_2011.12.10_12:00:00.txt
880,2011-12-19.0,2011-12-10.5,AR_LIST_2011.12.10_12:00:00.txt
866,2011-12-11.5,2011-12-11.0,AR_LIST_2011.12.11_00:00:00.txt
1012,2011-12-19.6,2011-12-11.0,AR_LIST_2011.12.11_00:00:00.txt
610,2011-12-11.3,2011-12-11.5,AR_LIST_2011.12.11_12:00:00.txt
896,2011-12-19.0,2011-12-11.5,AR_LIST_2011.12.11_12:00:00.txt
246,2011-12-12.1,2011-12-12.0,AR_LIST_2011.12.12_00:00:00.txt
1024,2011-12-19.6,2011-12-12.0,AR_LIST_2011.12.12_00:00:00.txt
987,2011-12-19.1,2011-12-12.5,AR_LIST_2011.12.12_12:00:00.txt
1038,2011-12-19.6,2011-12-13.0,AR_LIST_2011.12.13_00:00:00.txt
1016,2011-12-19.3,2011-12-13.5,AR_LIST_2011.12.13_12:00:00.txt
849,2011-12-19.8,2011-12-14.0,AR_LIST_2011.12.14_00:00:00.txt
544,2011-12-21.5,2011-12-14.0,AR_LIST_2011.12.14_00:00:00.txt
720,2011-12-19.3,2011-12-14.5,AR_LIST_2011.12.14_12:00:00.txt
464,2011-12-21.0,2011-12-14.5,AR_LIST_2011.12.14_12:00:00.txt
561,2011-12-19.9,2011-12-15.0,AR_LIST_2011.12.15_00:00:00.txt
458,2011-12-21.5,2011-12-15.0,AR_LIST_2011.12.15_00:00:00.txt
517,2011-12-19.5,2011-12-15.5,AR_LIST_2011.12.15_12:00:00.txt
228,2011-12-20.8,2011-12-15.5,AR_LIST_2011.12.15_12:00:00.txt
410,2011-12-20.0,2011-12-16.0,AR_LIST_2011.12.16_00:00:00.txt
156,2011-12-21.3,2011-12-16.0,AR_LIST_2011.12.16_00:00:00.txt
585,2011-12-26.1,2011-12-16.0,AR_LIST_2011.12.16_00:00:00.txt
265,2011-12-19.7,2011-12-16.5,AR_LIST_2011.12.16_12:00:00.txt
79,2011-12-20.7,2011-12-16.5,AR_LIST_2011.12.16_12:00:00.txt
561,2011-12-25.6,2011-12-16.5,AR_LIST_2011.12.16_12:00:00.txt
222,2011-12-20.1,2011-12-17.0,AR_LIST_2011.12.17_00:00:00.txt
11,2011-12-21.1,2011-12-17.0,AR_LIST_2011.12.17_00:00:00.txt
837,2011-12-26.1,2011-12-17.0,AR_LIST_2011.12.17_00:00:00.txt
104,2011-12-19.6,2011-12-17.5,AR_LIST_2011.12.17_12:00:00.txt
669,2011-12-25.7,2011-12-17.5,AR_LIST_2011.12.17_12:00:00.txt
52,2011-12-20.0,2011-12-18.0,AR_LIST_2011.12.18_00:00:00.txt
874,2011-12-26.2,2011-12-18.0,AR_LIST_2011.12.18_00:00:00.txt
769,2011-12-25.7,2011-12-18.5,AR_LIST_2011.12.18_12:00:00.txt
562,2011-12-27.2,2011-12-18.5,AR_LIST_2011.12.18_12:00:00.txt
862,2011-12-26.2,2011-12-19.0,AR_LIST_2011.12.19_00:00:00.txt
788,2011-12-27.8,2011-12-19.0,AR_LIST_2011.12.19_00:00:00.txt
770,2011-12-25.7,2011-12-19.5,AR_LIST_2011.12.19_12:00:00.txt
753,2011-12-27.3,2011-12-19.5,AR_LIST_2011.12.19_12:00:00.txt
884,2011-12-26.2,2011-12-20.0,AR_LIST_2011.12.20_00:00:00.txt
858,2011-12-27.8,2011-12-20.0,AR_LIST_2011.12.20_00:00:00.txt
809,2011-12-25.7,2011-12-20.5,AR_LIST_2011.12.20_12:00:00.txt
766,2011-12-27.3,2011-12-20.5,AR_LIST_2011.12.20_12:00:00.txt
847,2011-12-26.3,2011-12-21.0,AR_LIST_2011.12.21_00:00:00.txt
875,2011-12-27.8,2011-12-21.0,AR_LIST_2011.12.21_00:00:00.txt
702,2011-12-25.8,2011-12-21.5,AR_LIST_2011.12.21_12:00:00.txt
846,2011-12-27.3,2011-12-21.5,AR_LIST_2011.12.21_12:00:00.txt
718,2011-12-26.3,2011-12-22.0,AR_LIST_2011.12.22_00:00:00.txt
1020,2011-12-27.8,2011-12-22.0,AR_LIST_2011.12.22_00:00:00.txt
599,2011-12-25.8,2011-12-22.5,AR_LIST_2011.12.22_12:00:00.txt
1131,2011-12-27.3,2011-12-22.5,AR_LIST_2011.12.22_12:00:00.txt
676,2011-12-26.2,2011-12-23.0,AR_LIST_2011.12.23_00:00:00.txt
1089,2011-12-27.8,2011-12-23.0,AR_LIST_2011.12.23_00:00:00.txt
640,2011-12-25.7,2011-12-23.5,AR_LIST_2011.12.23_12:00:00.txt
1109,2011-12-27.3,2011-12-23.5,AR_LIST_2011.12.23_12:00:00.txt
685,2011-12-26.2,2011-12-24.0,AR_LIST_2011.12.24_00:00:00.txt
1033,2011-12-27.8,2011-12-24.0,AR_LIST_2011.12.24_00:00:00.txt
599,2011-12-25.6,2011-12-24.5,AR_LIST_2011.12.24_12:00:00.txt
1097,2011-12-27.3,2011-12-24.5,AR_LIST_2011.12.24_12:00:00.txt
578,2011-12-26.1,2011-12-25.0,AR_LIST_2011.12.25_00:00:00.txt
1063,2011-12-27.8,2011-12-25.0,AR_LIST_2011.12.25_00:00:00.txt
541,2011-12-25.6,2011-12-25.5,AR_LIST_2011.12.25_12:00:00.txt
1007,2011-12-27.3,2011-12-25.5,AR_LIST_2011.12.25_12:00:00.txt
322,2011-12-26.3,2011-12-26.0,AR_LIST_2011.12.26_00:00:00.txt
942,2011-12-27.8,2011-12-26.0,AR_LIST_2011.12.26_00:00:00.txt
31,2011-12-26.1,2011-12-26.5,AR_LIST_2011.12.26_12:00:00.txt
861,2011-12-27.3,2011-12-26.5,AR_LIST_2011.12.26_12:00:00.txt
825,2011-12-27.8,2011-12-27.0,AR_LIST_2011.12.27_00:00:00.txt
549,2011-12-27.5,2011-12-27.5,AR_LIST_2011.12.27_12:00:00.txt
260,2011-12-28.2,2011-12-28.0,AR_LIST_2011.12.28_00:00:00.txt
584,2012-01-07.2,2011-12-28.0,AR_LIST_2011.12.28_00:00:00.txt
907,2012-01-06.7,2011-12-28.5,AR_LIST_2011.12.28_12:00:00.txt
948,2012-01-07.3,2011-12-29.0,AR_LIST_2011.12.29_00:00:00.txt
1326,2012-01-06.9,2011-12-29.5,AR_LIST_2011.12.29_12:00:00.txt
1279,2012-01-07.4,2011-12-30.0,AR_LIST_2011.12.30_00:00:00.txt
1319,2012-01-06.9,2011-12-30.5,AR_LIST_2011.12.30_12:00:00.txt
1358,2012-01-07.3,2011-12-31.0,AR_LIST_2011.12.31_00:00:00.txt
1238,2012-01-06.8,2011-12-31.5,AR_LIST_2011.12.31_12:00:00.txt
