strength,date,,filename
2363,2015-02-17.5,2015-02-10.0,AR_LIST_2015.02.10_00:00:00.txt
4428,2015-02-14.8,2015-02-10.5,AR_LIST_2015.02.10_12:00:00.txt
1949,2015-02-17.2,2015-02-10.5,AR_LIST_2015.02.10_12:00:00.txt
3405,2015-02-15.4,2015-02-11.0,AR_LIST_2015.02.11_00:00:00.txt
2875,2015-02-17.3,2015-02-11.0,AR_LIST_2015.02.11_00:00:00.txt
3174,2015-02-14.9,2015-02-11.5,AR_LIST_2015.02.11_12:00:00.txt
2809,2015-02-16.9,2015-02-11.5,AR_LIST_2015.02.11_12:00:00.txt
2553,2015-02-15.4,2015-02-12.0,AR_LIST_2015.02.12_00:00:00.txt
3243,2015-02-17.5,2015-02-12.0,AR_LIST_2015.02.12_00:00:00.txt
434,2015-02-19.3,2015-02-12.0,AR_LIST_2015.02.12_00:00:00.txt
2034,2015-02-15.0,2015-02-12.5,AR_LIST_2015.02.12_12:00:00.txt
2928,2015-02-17.2,2015-02-12.5,AR_LIST_2015.02.12_12:00:00.txt
441,2015-02-18.8,2015-02-12.5,AR_LIST_2015.02.12_12:00:00.txt
2050,2015-02-15.7,2015-02-13.0,AR_LIST_2015.02.13_00:00:00.txt
2933,2015-02-17.7,2015-02-13.0,AR_LIST_2015.02.13_00:00:00.txt
724,2015-02-19.2,2015-02-13.0,AR_LIST_2015.02.13_00:00:00.txt
689,2015-02-22.9,2015-02-13.0,AR_LIST_2015.02.13_00:00:00.txt
1913,2015-02-15.4,2015-02-13.5,AR_LIST_2015.02.13_12:00:00.txt
2760,2015-02-17.4,2015-02-13.5,AR_LIST_2015.02.13_12:00:00.txt
1038,2015-02-18.6,2015-02-13.5,AR_LIST_2015.02.13_12:00:00.txt
1003,2015-02-22.5,2015-02-13.5,AR_LIST_2015.02.13_12:00:00.txt
1935,2015-02-16.2,2015-02-14.0,AR_LIST_2015.02.14_00:00:00.txt
2393,2015-02-17.9,2015-02-14.0,AR_LIST_2015.02.14_00:00:00.txt
1486,2015-02-19.0,2015-02-14.0,AR_LIST_2015.02.14_00:00:00.txt
1601,2015-02-23.0,2015-02-14.0,AR_LIST_2015.02.14_00:00:00.txt
1476,2015-02-15.6,2015-02-14.5,AR_LIST_2015.02.14_12:00:00.txt
2448,2015-02-17.5,2015-02-14.5,AR_LIST_2015.02.14_12:00:00.txt
1252,2015-02-18.5,2015-02-14.5,AR_LIST_2015.02.14_12:00:00.txt
482,2015-02-20.7,2015-02-14.5,AR_LIST_2015.02.14_12:00:00.txt
2078,2015-02-22.6,2015-02-14.5,AR_LIST_2015.02.14_12:00:00.txt
1219,2015-02-16.3,2015-02-15.0,AR_LIST_2015.02.15_00:00:00.txt
2033,2015-02-18.0,2015-02-15.0,AR_LIST_2015.02.15_00:00:00.txt
1384,2015-02-19.1,2015-02-15.0,AR_LIST_2015.02.15_00:00:00.txt
404,2015-02-21.2,2015-02-15.0,AR_LIST_2015.02.15_00:00:00.txt
2637,2015-02-23.0,2015-02-15.0,AR_LIST_2015.02.15_00:00:00.txt
736,2015-02-15.8,2015-02-15.5,AR_LIST_2015.02.15_12:00:00.txt
1904,2015-02-17.6,2015-02-15.5,AR_LIST_2015.02.15_12:00:00.txt
989,2015-02-18.6,2015-02-15.5,AR_LIST_2015.02.15_12:00:00.txt
792,2015-02-20.4,2015-02-15.5,AR_LIST_2015.02.15_12:00:00.txt
3329,2015-02-22.7,2015-02-15.5,AR_LIST_2015.02.15_12:00:00.txt
571,2015-02-17.0,2015-02-16.0,AR_LIST_2015.02.16_00:00:00.txt
1423,2015-02-18.1,2015-02-16.0,AR_LIST_2015.02.16_00:00:00.txt
761,2015-02-19.1,2015-02-16.0,AR_LIST_2015.02.16_00:00:00.txt
875,2015-02-21.0,2015-02-16.0,AR_LIST_2015.02.16_00:00:00.txt
3579,2015-02-23.1,2015-02-16.0,AR_LIST_2015.02.16_00:00:00.txt
157,2015-02-17.1,2015-02-16.5,AR_LIST_2015.02.16_12:00:00.txt
1193,2015-02-17.6,2015-02-16.5,AR_LIST_2015.02.16_12:00:00.txt
350,2015-02-18.7,2015-02-16.5,AR_LIST_2015.02.16_12:00:00.txt
1225,2015-02-20.2,2015-02-16.5,AR_LIST_2015.02.16_12:00:00.txt
3994,2015-02-22.7,2015-02-16.5,AR_LIST_2015.02.16_12:00:00.txt
745,2015-02-18.0,2015-02-17.0,AR_LIST_2015.02.17_00:00:00.txt
107,2015-02-18.1,2015-02-17.0,AR_LIST_2015.02.17_00:00:00.txt
228,2015-02-19.2,2015-02-17.0,AR_LIST_2015.02.17_00:00:00.txt
1252,2015-02-20.7,2015-02-17.0,AR_LIST_2015.02.17_00:00:00.txt
3662,2015-02-23.2,2015-02-17.0,AR_LIST_2015.02.17_00:00:00.txt
558,2015-02-17.6,2015-02-17.5,AR_LIST_2015.02.17_12:00:00.txt
119,2015-02-18.7,2015-02-17.5,AR_LIST_2015.02.17_12:00:00.txt
1056,2015-02-20.2,2015-02-17.5,AR_LIST_2015.02.17_12:00:00.txt
3936,2015-02-22.7,2015-02-17.5,AR_LIST_2015.02.17_12:00:00.txt
77,2015-02-18.2,2015-02-18.0,AR_LIST_2015.02.18_00:00:00.txt
33,2015-02-19.0,2015-02-18.0,AR_LIST_2015.02.18_00:00:00.txt
957,2015-02-20.8,2015-02-18.0,AR_LIST_2015.02.18_00:00:00.txt
3702,2015-02-23.3,2015-02-18.0,AR_LIST_2015.02.18_00:00:00.txt
442,2015-02-26.6,2015-02-18.0,AR_LIST_2015.02.18_00:00:00.txt
961,2015-02-20.8,2015-02-18.5,AR_LIST_2015.02.18_12:00:00.txt
3612,2015-02-22.9,2015-02-18.5,AR_LIST_2015.02.18_12:00:00.txt
351,2015-02-26.0,2015-02-18.5,AR_LIST_2015.02.18_12:00:00.txt
919,2015-02-21.3,2015-02-19.0,AR_LIST_2015.02.19_00:00:00.txt
3164,2015-02-23.6,2015-02-19.0,AR_LIST_2015.02.19_00:00:00.txt
508,2015-02-26.6,2015-02-19.0,AR_LIST_2015.02.19_00:00:00.txt
813,2015-02-21.1,2015-02-19.5,AR_LIST_2015.02.19_12:00:00.txt
3837,2015-02-23.5,2015-02-19.5,AR_LIST_2015.02.19_12:00:00.txt
400,2015-02-26.0,2015-02-19.5,AR_LIST_2015.02.19_12:00:00.txt
212,2015-02-21.5,2015-02-20.0,AR_LIST_2015.02.20_00:00:00.txt
3929,2015-02-23.7,2015-02-20.0,AR_LIST_2015.02.20_00:00:00.txt
634,2015-02-26.4,2015-02-20.0,AR_LIST_2015.02.20_00:00:00.txt
49,2015-02-21.1,2015-02-20.5,AR_LIST_2015.02.20_12:00:00.txt
4141,2015-02-23.4,2015-02-20.5,AR_LIST_2015.02.20_12:00:00.txt
438,2015-02-26.0,2015-02-20.5,AR_LIST_2015.02.20_12:00:00.txt
4407,2015-02-24.5,2015-02-21.0,AR_LIST_2015.02.21_00:00:00.txt
71,2015-02-26.4,2015-02-21.0,AR_LIST_2015.02.21_00:00:00.txt
4268,2015-02-24.3,2015-02-21.5,AR_LIST_2015.02.21_12:00:00.txt
156,2015-02-26.0,2015-02-21.5,AR_LIST_2015.02.21_12:00:00.txt
3542,2015-02-25.1,2015-02-22.0,AR_LIST_2015.02.22_00:00:00.txt
92,2015-02-26.5,2015-02-22.0,AR_LIST_2015.02.22_00:00:00.txt
2990,2015-02-24.7,2015-02-22.5,AR_LIST_2015.02.22_12:00:00.txt
72,2015-02-26.0,2015-02-22.5,AR_LIST_2015.02.22_12:00:00.txt
490,2015-03-01.7,2015-02-22.5,AR_LIST_2015.02.22_12:00:00.txt
2113,2015-02-25.6,2015-02-23.0,AR_LIST_2015.02.23_00:00:00.txt
661,2015-03-02.0,2015-02-23.0,AR_LIST_2015.02.23_00:00:00.txt
1004,2015-03-02.1,2015-02-23.0,AR_LIST_2015.02.23_00:00:00.txt
1906,2015-02-25.8,2015-02-23.5,AR_LIST_2015.02.23_12:00:00.txt
2573,2015-03-01.4,2015-02-23.5,AR_LIST_2015.02.23_12:00:00.txt
90,2015-03-01.9,2015-02-23.5,AR_LIST_2015.02.23_12:00:00.txt
1409,2015-02-26.4,2015-02-24.0,AR_LIST_2015.02.24_00:00:00.txt
2835,2015-03-01.8,2015-02-24.0,AR_LIST_2015.02.24_00:00:00.txt
30,2015-03-02.6,2015-02-24.0,AR_LIST_2015.02.24_00:00:00.txt
1100,2015-02-26.5,2015-02-24.5,AR_LIST_2015.02.24_12:00:00.txt
2861,2015-03-01.3,2015-02-24.5,AR_LIST_2015.02.24_12:00:00.txt
500,2015-02-27.5,2015-02-25.0,AR_LIST_2015.02.25_00:00:00.txt
2541,2015-03-01.9,2015-02-25.0,AR_LIST_2015.02.25_00:00:00.txt
580,2015-03-05.8,2015-02-25.0,AR_LIST_2015.02.25_00:00:00.txt
485,2015-02-27.0,2015-02-25.5,AR_LIST_2015.02.25_12:00:00.txt
2151,2015-03-01.4,2015-02-25.5,AR_LIST_2015.02.25_12:00:00.txt
497,2015-03-05.3,2015-02-25.5,AR_LIST_2015.02.25_12:00:00.txt
273,2015-02-27.7,2015-02-26.0,AR_LIST_2015.02.26_00:00:00.txt
1649,2015-03-02.0,2015-02-26.0,AR_LIST_2015.02.26_00:00:00.txt
600,2015-03-05.9,2015-02-26.0,AR_LIST_2015.02.26_00:00:00.txt
208,2015-02-27.2,2015-02-26.5,AR_LIST_2015.02.26_12:00:00.txt
1236,2015-03-01.5,2015-02-26.5,AR_LIST_2015.02.26_12:00:00.txt
540,2015-03-05.2,2015-02-26.5,AR_LIST_2015.02.26_12:00:00.txt
157,2015-02-28.0,2015-02-27.0,AR_LIST_2015.02.27_00:00:00.txt
734,2015-03-02.2,2015-02-27.0,AR_LIST_2015.02.27_00:00:00.txt
516,2015-03-05.7,2015-02-27.0,AR_LIST_2015.02.27_00:00:00.txt
16,2015-02-27.6,2015-02-27.5,AR_LIST_2015.02.27_12:00:00.txt
876,2015-03-01.4,2015-02-27.5,AR_LIST_2015.02.27_12:00:00.txt
953,2015-03-04.9,2015-02-27.5,AR_LIST_2015.02.27_12:00:00.txt
8,2015-02-28.1,2015-02-28.0,AR_LIST_2015.02.28_00:00:00.txt
476,2015-03-02.1,2015-02-28.0,AR_LIST_2015.02.28_00:00:00.txt
934,2015-03-05.5,2015-02-28.0,AR_LIST_2015.02.28_00:00:00.txt
507,2015-03-01.6,2015-02-28.5,AR_LIST_2015.02.28_12:00:00.txt
574,2015-03-03.0,2015-02-28.5,AR_LIST_2015.02.28_12:00:00.txt
1403,2015-03-04.8,2015-02-28.5,AR_LIST_2015.02.28_12:00:00.txt
177,2015-03-03.2,2015-03-01.0,AR_LIST_2015.03.01_00:00:00.txt
809,2015-03-03.7,2015-03-01.0,AR_LIST_2015.03.01_00:00:00.txt
1088,2015-03-05.4,2015-03-01.0,AR_LIST_2015.03.01_00:00:00.txt
129,2015-03-02.7,2015-03-01.5,AR_LIST_2015.03.01_12:00:00.txt
957,2015-03-03.2,2015-03-01.5,AR_LIST_2015.03.01_12:00:00.txt
1371,2015-03-04.9,2015-03-01.5,AR_LIST_2015.03.01_12:00:00.txt
90,2015-03-03.1,2015-03-02.0,AR_LIST_2015.03.02_00:00:00.txt
1150,2015-03-03.5,2015-03-02.0,AR_LIST_2015.03.02_00:00:00.txt
1230,2015-03-05.7,2015-03-02.0,AR_LIST_2015.03.02_00:00:00.txt
561,2015-03-06.8,2015-03-02.0,AR_LIST_2015.03.02_00:00:00.txt
858,2015-03-10.6,2015-03-02.0,AR_LIST_2015.03.02_00:00:00.txt
47,2015-03-02.7,2015-03-02.5,AR_LIST_2015.03.02_12:00:00.txt
1194,2015-03-02.9,2015-03-02.5,AR_LIST_2015.03.02_12:00:00.txt
1377,2015-03-05.0,2015-03-02.5,AR_LIST_2015.03.02_12:00:00.txt
564,2015-03-06.3,2015-03-02.5,AR_LIST_2015.03.02_12:00:00.txt
1431,2015-03-09.4,2015-03-02.5,AR_LIST_2015.03.02_12:00:00.txt
699,2015-03-03.5,2015-03-03.0,AR_LIST_2015.03.03_00:00:00.txt
1174,2015-03-05.7,2015-03-03.0,AR_LIST_2015.03.03_00:00:00.txt
741,2015-03-06.8,2015-03-03.0,AR_LIST_2015.03.03_00:00:00.txt
1786,2015-03-10.2,2015-03-03.0,AR_LIST_2015.03.03_00:00:00.txt
265,2015-03-03.3,2015-03-03.5,AR_LIST_2015.03.03_12:00:00.txt
1466,2015-03-05.1,2015-03-03.5,AR_LIST_2015.03.03_12:00:00.txt
516,2015-03-06.3,2015-03-03.5,AR_LIST_2015.03.03_12:00:00.txt
1785,2015-03-09.5,2015-03-03.5,AR_LIST_2015.03.03_12:00:00.txt
1466,2015-03-05.9,2015-03-04.0,AR_LIST_2015.03.04_00:00:00.txt
591,2015-03-06.8,2015-03-04.0,AR_LIST_2015.03.04_00:00:00.txt
2267,2015-03-10.1,2015-03-04.0,AR_LIST_2015.03.04_00:00:00.txt
1152,2015-03-05.5,2015-03-04.5,AR_LIST_2015.03.04_12:00:00.txt
324,2015-03-06.3,2015-03-04.5,AR_LIST_2015.03.04_12:00:00.txt
2062,2015-03-09.6,2015-03-04.5,AR_LIST_2015.03.04_12:00:00.txt
1013,2015-03-06.1,2015-03-05.0,AR_LIST_2015.03.05_00:00:00.txt
215,2015-03-06.8,2015-03-05.0,AR_LIST_2015.03.05_00:00:00.txt
1706,2015-03-10.3,2015-03-05.0,AR_LIST_2015.03.05_00:00:00.txt
887,2015-03-05.6,2015-03-05.5,AR_LIST_2015.03.05_12:00:00.txt
110,2015-03-06.4,2015-03-05.5,AR_LIST_2015.03.05_12:00:00.txt
1450,2015-03-09.7,2015-03-05.5,AR_LIST_2015.03.05_12:00:00.txt
550,2015-03-06.3,2015-03-06.0,AR_LIST_2015.03.06_00:00:00.txt
18,2015-03-06.8,2015-03-06.0,AR_LIST_2015.03.06_00:00:00.txt
1121,2015-03-10.2,2015-03-06.0,AR_LIST_2015.03.06_00:00:00.txt
528,2015-03-16.9,2015-03-06.0,AR_LIST_2015.03.06_00:00:00.txt
87,2015-03-06.1,2015-03-06.5,AR_LIST_2015.03.06_12:00:00.txt
1102,2015-03-09.6,2015-03-06.5,AR_LIST_2015.03.06_12:00:00.txt
937,2015-03-16.1,2015-03-06.5,AR_LIST_2015.03.06_12:00:00.txt
709,2015-03-10.2,2015-03-07.0,AR_LIST_2015.03.07_00:00:00.txt
1435,2015-03-16.7,2015-03-07.0,AR_LIST_2015.03.07_00:00:00.txt
907,2015-03-09.7,2015-03-07.5,AR_LIST_2015.03.07_12:00:00.txt
1726,2015-03-16.2,2015-03-07.5,AR_LIST_2015.03.07_12:00:00.txt
620,2015-03-10.4,2015-03-08.0,AR_LIST_2015.03.08_00:00:00.txt
1717,2015-03-16.7,2015-03-08.0,AR_LIST_2015.03.08_00:00:00.txt
556,2015-03-09.9,2015-03-08.5,AR_LIST_2015.03.08_12:00:00.txt
2351,2015-03-16.5,2015-03-08.5,AR_LIST_2015.03.08_12:00:00.txt
197,2015-03-10.6,2015-03-09.0,AR_LIST_2015.03.09_00:00:00.txt
2669,2015-03-16.9,2015-03-09.0,AR_LIST_2015.03.09_00:00:00.txt
329,2015-03-09.8,2015-03-09.5,AR_LIST_2015.03.09_12:00:00.txt
2989,2015-03-16.5,2015-03-09.5,AR_LIST_2015.03.09_12:00:00.txt
84,2015-03-10.2,2015-03-10.0,AR_LIST_2015.03.10_00:00:00.txt
2967,2015-03-16.9,2015-03-10.0,AR_LIST_2015.03.10_00:00:00.txt
2384,2015-03-16.3,2015-03-10.5,AR_LIST_2015.03.10_12:00:00.txt
2069,2015-03-16.7,2015-03-11.0,AR_LIST_2015.03.11_00:00:00.txt
1981,2015-03-16.4,2015-03-11.5,AR_LIST_2015.03.11_12:00:00.txt
1468,2015-03-16.9,2015-03-12.0,AR_LIST_2015.03.12_00:00:00.txt
679,2015-03-19.7,2015-03-12.0,AR_LIST_2015.03.12_00:00:00.txt
1576,2015-03-16.6,2015-03-12.5,AR_LIST_2015.03.12_12:00:00.txt
1049,2015-03-19.1,2015-03-12.5,AR_LIST_2015.03.12_12:00:00.txt
1378,2015-03-17.1,2015-03-13.0,AR_LIST_2015.03.13_00:00:00.txt
1224,2015-03-19.6,2015-03-13.0,AR_LIST_2015.03.13_00:00:00.txt
1399,2015-03-16.6,2015-03-13.5,AR_LIST_2015.03.13_12:00:00.txt
1303,2015-03-19.2,2015-03-13.5,AR_LIST_2015.03.13_12:00:00.txt
1213,2015-03-17.1,2015-03-14.0,AR_LIST_2015.03.14_00:00:00.txt
1267,2015-03-19.7,2015-03-14.0,AR_LIST_2015.03.14_00:00:00.txt
963,2015-03-16.5,2015-03-14.5,AR_LIST_2015.03.14_12:00:00.txt
1106,2015-03-19.2,2015-03-14.5,AR_LIST_2015.03.14_12:00:00.txt
714,2015-03-16.9,2015-03-15.0,AR_LIST_2015.03.15_00:00:00.txt
1113,2015-03-19.8,2015-03-15.0,AR_LIST_2015.03.15_00:00:00.txt
451,2015-03-16.3,2015-03-15.5,AR_LIST_2015.03.15_12:00:00.txt
1334,2015-03-19.2,2015-03-15.5,AR_LIST_2015.03.15_12:00:00.txt
796,2015-03-22.1,2015-03-15.5,AR_LIST_2015.03.15_12:00:00.txt
317,2015-03-16.9,2015-03-16.0,AR_LIST_2015.03.16_00:00:00.txt
1193,2015-03-19.7,2015-03-16.0,AR_LIST_2015.03.16_00:00:00.txt
1103,2015-03-22.2,2015-03-16.0,AR_LIST_2015.03.16_00:00:00.txt
170,2015-03-16.6,2015-03-16.5,AR_LIST_2015.03.16_12:00:00.txt
1093,2015-03-19.3,2015-03-16.5,AR_LIST_2015.03.16_12:00:00.txt
2075,2015-03-21.7,2015-03-16.5,AR_LIST_2015.03.16_12:00:00.txt
87,2015-03-17.2,2015-03-17.0,AR_LIST_2015.03.17_00:00:00.txt
815,2015-03-19.8,2015-03-17.0,AR_LIST_2015.03.17_00:00:00.txt
2091,2015-03-22.1,2015-03-17.0,AR_LIST_2015.03.17_00:00:00.txt
487,2015-03-18.8,2015-03-17.5,AR_LIST_2015.03.17_12:00:00.txt
3340,2015-03-21.3,2015-03-17.5,AR_LIST_2015.03.17_12:00:00.txt
230,2015-03-18.9,2015-03-18.0,AR_LIST_2015.03.18_00:00:00.txt
3099,2015-03-21.9,2015-03-18.0,AR_LIST_2015.03.18_00:00:00.txt
74,2015-03-18.2,2015-03-18.5,AR_LIST_2015.03.18_12:00:00.txt
3852,2015-03-21.2,2015-03-18.5,AR_LIST_2015.03.18_12:00:00.txt
3442,2015-03-22.0,2015-03-19.0,AR_LIST_2015.03.19_00:00:00.txt
3629,2015-03-21.5,2015-03-19.5,AR_LIST_2015.03.19_12:00:00.txt
1177,2015-03-24.6,2015-03-19.5,AR_LIST_2015.03.19_12:00:00.txt
3076,2015-03-22.3,2015-03-20.0,AR_LIST_2015.03.20_00:00:00.txt
1270,2015-03-25.2,2015-03-20.0,AR_LIST_2015.03.20_00:00:00.txt
2857,2015-03-21.9,2015-03-20.5,AR_LIST_2015.03.20_12:00:00.txt
1379,2015-03-24.8,2015-03-20.5,AR_LIST_2015.03.20_12:00:00.txt
2374,2015-03-22.5,2015-03-21.0,AR_LIST_2015.03.21_00:00:00.txt
1335,2015-03-25.6,2015-03-21.0,AR_LIST_2015.03.21_00:00:00.txt
409,2015-03-26.8,2015-03-21.0,AR_LIST_2015.03.21_00:00:00.txt
430,2015-03-29.2,2015-03-21.0,AR_LIST_2015.03.21_00:00:00.txt
1858,2015-03-22.3,2015-03-21.5,AR_LIST_2015.03.21_12:00:00.txt
1362,2015-03-25.1,2015-03-21.5,AR_LIST_2015.03.21_12:00:00.txt
372,2015-03-26.4,2015-03-21.5,AR_LIST_2015.03.21_12:00:00.txt
940,2015-03-29.1,2015-03-21.5,AR_LIST_2015.03.21_12:00:00.txt
1371,2015-03-22.9,2015-03-22.0,AR_LIST_2015.03.22_00:00:00.txt
1156,2015-03-25.7,2015-03-22.0,AR_LIST_2015.03.22_00:00:00.txt
343,2015-03-26.8,2015-03-22.0,AR_LIST_2015.03.22_00:00:00.txt
1083,2015-03-29.7,2015-03-22.0,AR_LIST_2015.03.22_00:00:00.txt
1117,2015-03-22.7,2015-03-22.5,AR_LIST_2015.03.22_12:00:00.txt
1317,2015-03-25.5,2015-03-22.5,AR_LIST_2015.03.22_12:00:00.txt
189,2015-03-26.5,2015-03-22.5,AR_LIST_2015.03.22_12:00:00.txt
1654,2015-03-29.5,2015-03-22.5,AR_LIST_2015.03.22_12:00:00.txt
591,2015-03-23.4,2015-03-23.0,AR_LIST_2015.03.23_00:00:00.txt
1013,2015-03-26.1,2015-03-23.0,AR_LIST_2015.03.23_00:00:00.txt
101,2015-03-27.0,2015-03-23.0,AR_LIST_2015.03.23_00:00:00.txt
1827,2015-03-30.1,2015-03-23.0,AR_LIST_2015.03.23_00:00:00.txt
314,2015-03-23.2,2015-03-23.5,AR_LIST_2015.03.23_12:00:00.txt
1110,2015-03-25.6,2015-03-23.5,AR_LIST_2015.03.23_12:00:00.txt
83,2015-03-26.5,2015-03-23.5,AR_LIST_2015.03.23_12:00:00.txt
2223,2015-03-29.9,2015-03-23.5,AR_LIST_2015.03.23_12:00:00.txt
17,2015-03-24.1,2015-03-24.0,AR_LIST_2015.03.24_00:00:00.txt
798,2015-03-26.0,2015-03-24.0,AR_LIST_2015.03.24_00:00:00.txt
16,2015-03-26.9,2015-03-24.0,AR_LIST_2015.03.24_00:00:00.txt
2098,2015-03-30.4,2015-03-24.0,AR_LIST_2015.03.24_00:00:00.txt
494,2015-04-02.3,2015-03-24.0,AR_LIST_2015.03.24_00:00:00.txt
647,2015-03-25.6,2015-03-24.5,AR_LIST_2015.03.24_12:00:00.txt
3,2015-03-26.6,2015-03-24.5,AR_LIST_2015.03.24_12:00:00.txt
2736,2015-03-30.0,2015-03-24.5,AR_LIST_2015.03.24_12:00:00.txt
997,2015-04-01.7,2015-03-24.5,AR_LIST_2015.03.24_12:00:00.txt
543,2015-03-25.9,2015-03-25.0,AR_LIST_2015.03.25_00:00:00.txt
2446,2015-03-30.5,2015-03-25.0,AR_LIST_2015.03.25_00:00:00.txt
1302,2015-04-02.3,2015-03-25.0,AR_LIST_2015.03.25_00:00:00.txt
253,2015-03-25.5,2015-03-25.5,AR_LIST_2015.03.25_12:00:00.txt
2469,2015-03-30.2,2015-03-25.5,AR_LIST_2015.03.25_12:00:00.txt
1893,2015-04-02.0,2015-03-25.5,AR_LIST_2015.03.25_12:00:00.txt
38,2015-03-26.1,2015-03-26.0,AR_LIST_2015.03.26_00:00:00.txt
2041,2015-03-30.8,2015-03-26.0,AR_LIST_2015.03.26_00:00:00.txt
1869,2015-04-02.6,2015-03-26.0,AR_LIST_2015.03.26_00:00:00.txt
2016,2015-03-30.3,2015-03-26.5,AR_LIST_2015.03.26_12:00:00.txt
2379,2015-04-02.1,2015-03-26.5,AR_LIST_2015.03.26_12:00:00.txt
1382,2015-03-30.9,2015-03-27.0,AR_LIST_2015.03.27_00:00:00.txt
3124,2015-04-02.8,2015-03-27.0,AR_LIST_2015.03.27_00:00:00.txt
1382,2015-03-30.3,2015-03-27.5,AR_LIST_2015.03.27_12:00:00.txt
3257,2015-04-02.3,2015-03-27.5,AR_LIST_2015.03.27_12:00:00.txt
869,2015-03-30.9,2015-03-28.0,AR_LIST_2015.03.28_00:00:00.txt
3583,2015-04-02.8,2015-03-28.0,AR_LIST_2015.03.28_00:00:00.txt
881,2015-03-30.3,2015-03-28.5,AR_LIST_2015.03.28_12:00:00.txt
3473,2015-04-02.4,2015-03-28.5,AR_LIST_2015.03.28_12:00:00.txt
536,2015-03-30.8,2015-03-29.0,AR_LIST_2015.03.29_00:00:00.txt
3904,2015-04-02.9,2015-03-29.0,AR_LIST_2015.03.29_00:00:00.txt
456,2015-03-30.2,2015-03-29.5,AR_LIST_2015.03.29_12:00:00.txt
3291,2015-04-02.5,2015-03-29.5,AR_LIST_2015.03.29_12:00:00.txt
315,2015-03-30.8,2015-03-30.0,AR_LIST_2015.03.30_00:00:00.txt
3249,2015-04-02.9,2015-03-30.0,AR_LIST_2015.03.30_00:00:00.txt
476,2015-04-06.4,2015-03-30.0,AR_LIST_2015.03.30_00:00:00.txt
222,2015-03-30.3,2015-03-30.5,AR_LIST_2015.03.30_12:00:00.txt
2600,2015-04-02.4,2015-03-30.5,AR_LIST_2015.03.30_12:00:00.txt
610,2015-04-06.0,2015-03-30.5,AR_LIST_2015.03.30_12:00:00.txt
28,2015-03-31.1,2015-03-31.0,AR_LIST_2015.03.31_00:00:00.txt
2434,2015-04-02.9,2015-03-31.0,AR_LIST_2015.03.31_00:00:00.txt
948,2015-04-06.5,2015-03-31.0,AR_LIST_2015.03.31_00:00:00.txt
1669,2015-04-02.4,2015-03-31.5,AR_LIST_2015.03.31_12:00:00.txt
1029,2015-04-05.9,2015-03-31.5,AR_LIST_2015.03.31_12:00:00.txt
1322,2015-04-03.0,2015-04-01.0,AR_LIST_2015.04.01_00:00:00.txt
1454,2015-04-06.6,2015-04-01.0,AR_LIST_2015.04.01_00:00:00.txt
743,2015-04-12.2,2015-04-01.0,AR_LIST_2015.04.01_00:00:00.txt
1197,2015-04-02.3,2015-04-01.5,AR_LIST_2015.04.01_12:00:00.txt
2224,2015-04-06.0,2015-04-01.5,AR_LIST_2015.04.01_12:00:00.txt
1154,2015-04-11.3,2015-04-01.5,AR_LIST_2015.04.01_12:00:00.txt
646,2015-04-02.9,2015-04-02.0,AR_LIST_2015.04.02_00:00:00.txt
1783,2015-04-06.3,2015-04-02.0,AR_LIST_2015.04.02_00:00:00.txt
1413,2015-04-11.8,2015-04-02.0,AR_LIST_2015.04.02_00:00:00.txt
456,2015-04-02.6,2015-04-02.5,AR_LIST_2015.04.02_12:00:00.txt
2095,2015-04-06.1,2015-04-02.5,AR_LIST_2015.04.02_12:00:00.txt
1848,2015-04-11.4,2015-04-02.5,AR_LIST_2015.04.02_12:00:00.txt
108,2015-04-03.3,2015-04-03.0,AR_LIST_2015.04.03_00:00:00.txt
1348,2015-04-06.6,2015-04-03.0,AR_LIST_2015.04.03_00:00:00.txt
1994,2015-04-12.0,2015-04-03.0,AR_LIST_2015.04.03_00:00:00.txt
1624,2015-04-06.2,2015-04-03.5,AR_LIST_2015.04.03_12:00:00.txt
2673,2015-04-11.4,2015-04-03.5,AR_LIST_2015.04.03_12:00:00.txt
852,2015-04-06.6,2015-04-04.0,AR_LIST_2015.04.04_00:00:00.txt
424,2015-04-11.7,2015-04-04.0,AR_LIST_2015.04.04_00:00:00.txt
2685,2015-04-12.0,2015-04-04.0,AR_LIST_2015.04.04_00:00:00.txt
1342,2015-04-06.4,2015-04-04.5,AR_LIST_2015.04.04_12:00:00.txt
559,2015-04-11.3,2015-04-04.5,AR_LIST_2015.04.04_12:00:00.txt
3029,2015-04-11.4,2015-04-04.5,AR_LIST_2015.04.04_12:00:00.txt
605,2015-04-13.1,2015-04-04.5,AR_LIST_2015.04.04_12:00:00.txt
651,2015-04-06.7,2015-04-05.0,AR_LIST_2015.04.05_00:00:00.txt
71,2015-04-11.8,2015-04-05.0,AR_LIST_2015.04.05_00:00:00.txt
4315,2015-04-12.0,2015-04-05.0,AR_LIST_2015.04.05_00:00:00.txt
320,2015-04-13.6,2015-04-05.0,AR_LIST_2015.04.05_00:00:00.txt
958,2015-04-06.5,2015-04-05.5,AR_LIST_2015.04.05_12:00:00.txt
20,2015-04-10.9,2015-04-05.5,AR_LIST_2015.04.05_12:00:00.txt
6475,2015-04-11.6,2015-04-05.5,AR_LIST_2015.04.05_12:00:00.txt
120,2015-04-12.8,2015-04-05.5,AR_LIST_2015.04.05_12:00:00.txt
