Designation,Carrington Longitude,Strength,Detection Date,Prediction Date
FS-2015-104,155.2,2475,2015-10-08,2015-10-13.3
FS-2015-104,155.9,2521,2015-10-08,2015-10-12.7
FS-2015-104,155.6,2838,2015-10-09,2015-10-13.3
FS-2015-104,155.4,2562,2015-10-09,2015-10-12.8
FS-2015-104,154.0,1923,2015-10-10,2015-10-12.9
FS-2015-104,155.1,2444,2015-10-10,2015-10-13.3
FS-2015-104,154.9,1864,2015-10-11,2015-10-13.4
FS-2015-104,155.3,1709,2015-10-11,2015-10-12.8
FS-2015-104,154.3,1316,2015-10-12,2015-10-12.9
FS-2015-104,156.4,1582,2015-10-12,2015-10-13.2
FS-2015-104,149.4,373,2015-10-13,2015-10-13.3
FS-2015-104,153.2,825,2015-10-13,2015-10-13.5
FS-2015-104,146.0,11,2015-10-14,2015-10-14.0
FS-2015-105,103.7,458,2015-10-06,2015-10-17.4
FS-2015-105,104.5,584,2015-10-06,2015-10-16.9
FS-2015-105,103.4,1140,2015-10-07,2015-10-16.9
FS-2015-105,102.9,791,2015-10-07,2015-10-17.5
FS-2015-105,102.8,1677,2015-10-08,2015-10-17.4
FS-2015-105,103.1,1980,2015-10-08,2015-10-16.9
FS-2015-105,102.6,2097,2015-10-09,2015-10-17.5
FS-2015-105,103.8,2311,2015-10-09,2015-10-16.9
FS-2015-105,103.4,2324,2015-10-10,2015-10-16.9
FS-2015-105,103.4,2327,2015-10-10,2015-10-17.4
FS-2015-105,102.2,2482,2015-10-11,2015-10-17.5
FS-2015-105,102.1,2714,2015-10-11,2015-10-17.0
FS-2015-105,101.2,2889,2015-10-12,2015-10-17.0
FS-2015-105,102.2,3157,2015-10-12,2015-10-17.4
FS-2015-105,100.0,2459,2015-10-13,2015-10-17.1
FS-2015-105,101.7,2698,2015-10-13,2015-10-17.5
FS-2015-105,101.0,2226,2015-10-14,2015-10-17.5
FS-2015-105,100.3,2107,2015-10-14,2015-10-17.1
FS-2015-105,101.3,2129,2015-10-15,2015-10-17.0
FS-2015-105,101.6,2165,2015-10-15,2015-10-17.5
FS-2015-105,100.3,1740,2015-10-16,2015-10-17.1
FS-2015-105,102.6,2126,2015-10-16,2015-10-17.4
FS-2015-105,96.0,886,2015-10-17,2015-10-17.4
FS-2015-105,98.3,1217,2015-10-17,2015-10-17.7
FS-2015-105,92.6,284,2015-10-18,2015-10-18.2
FS-2015-106,114.5,764,2015-10-10,2015-10-15.7
FS-2015-106,112.6,711,2015-10-10,2015-10-16.4
FS-2015-106,113.4,928,2015-10-11,2015-10-16.3
FS-2015-106,113.4,761,2015-10-11,2015-10-15.8
FS-2015-106,114.4,396,2015-10-12,2015-10-15.7
FS-2015-106,113.2,717,2015-10-12,2015-10-16.3
FS-2015-106,117.3,253,2015-10-13,2015-10-15.5
FS-2015-106,115.5,438,2015-10-13,2015-10-16.1
FS-2015-106,118.4,224,2015-10-14,2015-10-15.9
FS-2015-106,111.1,64,2015-10-14,2015-10-16.0
FS-2015-106,108.7,76,2015-10-15,2015-10-16.2
FS-2015-106,108.3,58,2015-10-15,2015-10-16.7
FS-2015-106,109.3,121,2015-10-16,2015-10-16.2
FS-2015-106,109.7,96,2015-10-16,2015-10-16.6
FS-2015-107,43.2,461,2015-10-16,2015-10-21.1
FS-2015-107,41.6,555,2015-10-17,2015-10-21.3
FS-2015-107,41.8,623,2015-10-17,2015-10-21.7
FS-2015-107,38.1,171,2015-10-18,2015-10-21.5
FS-2015-107,40.5,444,2015-10-18,2015-10-21.8
FS-2015-107,37.3,160,2015-10-19,2015-10-22.1
FS-2015-107,37.1,47,2015-10-19,2015-10-21.6
FS-2015-107,37.5,142,2015-10-20,2015-10-22.1
FS-2015-107,37.4,94,2015-10-20,2015-10-21.6
FS-2015-107,38.0,86,2015-10-21,2015-10-21.5
FS-2015-107,37.8,149,2015-10-21,2015-10-22.0
FS-2015-107,36.2,93,2015-10-22,2015-10-22.2
FS-2015-108,32.6,450,2015-10-16,2015-10-22.2
FS-2015-108,33.2,734,2015-10-17,2015-10-22.1
FS-2015-108,32.6,471,2015-10-17,2015-10-22.7
FS-2015-108,33.5,553,2015-10-18,2015-10-22.1
FS-2015-108,33.3,654,2015-10-18,2015-10-22.6
FS-2015-108,32.9,418,2015-10-19,2015-10-22.6
FS-2015-108,33.3,234,2015-10-19,2015-10-22.1
FS-2015-108,32.8,146,2015-10-20,2015-10-22.6
FS-2015-109,331.1,545,2015-10-21,2015-10-26.8
FS-2015-109,330.5,644,2015-10-22,2015-10-26.8
FS-2015-109,330.8,544,2015-10-22,2015-10-27.3
FS-2015-109,329.9,537,2015-10-23,2015-10-27.4
FS-2015-109,329.9,520,2015-10-23,2015-10-26.9
FS-2015-109,330.1,321,2015-10-24,2015-10-26.8
FS-2015-109,329.8,349,2015-10-24,2015-10-27.4
FS-2015-109,331.0,91,2015-10-25,2015-10-26.8
FS-2015-109,330.4,127,2015-10-25,2015-10-27.3
FS-2015-110,252.8,690,2015-10-29,2015-11-01.6
FS-2015-110,252.3,534,2015-10-30,2015-11-02.1
FS-2015-110,253.0,472,2015-10-30,2015-11-01.5
FS-2015-110,247.0,80,2015-10-31,2015-11-02.5
FS-2015-111,196.4,431,2015-10-29,2015-11-06.0
FS-2015-111,198.2,787,2015-10-30,2015-11-06.4
FS-2015-111,187.9,2702,2015-10-30,2015-11-06.6
FS-2015-111,186.9,3333,2015-10-31,2015-11-06.7
FS-2015-111,187.2,2889,2015-10-31,2015-11-07.2
FS-2015-111,185.5,3197,2015-11-01,2015-11-06.8
FS-2015-111,185.7,3216,2015-11-01,2015-11-07.3
FS-2015-111,184.2,3005,2015-11-02,2015-11-07.4
FS-2015-111,180.8,2462,2015-11-02,2015-11-07.2
FS-2015-111,177.2,1549,2015-11-03,2015-11-07.4
FS-2015-111,180.1,2205,2015-11-03,2015-11-07.7
FS-2015-111,177.9,1368,2015-11-04,2015-11-07.9
FS-2015-111,173.6,861,2015-11-04,2015-11-07.7
FS-2015-111,172.5,797,2015-11-05,2015-11-08.3
FS-2015-111,163.5,442,2015-11-05,2015-11-08.4
FS-2015-111,157.4,219,2015-11-06,2015-11-08.9
FS-2015-111,167.2,435,2015-11-06,2015-11-08.7
FS-2015-111,159.7,202,2015-11-07,2015-11-09.3
FS-2015-111,157.6,137,2015-11-07,2015-11-08.9
FS-2015-111,162.9,210,2015-11-08,2015-11-09.0
FS-2015-111,162.9,132,2015-11-08,2015-11-08.5
FS-2015-111,151.3,83,2015-11-09,2015-11-09.9
FS-2015-111,151.4,63,2015-11-09,2015-11-09.4
FS-2015-111,150.0,18,2015-11-10,2015-11-10.0
FS-2015-112,167.9,555,2015-10-29,2015-11-08.1
FS-2015-112,168.2,666,2015-10-30,2015-11-08.5
FS-2015-112,169.3,40,2015-10-30,2015-11-07.9
FS-2015-113,229.7,425,2015-10-30,2015-11-03.8
FS-2015-113,229.7,634,2015-10-30,2015-11-03.3
FS-2015-113,229.8,636,2015-10-31,2015-11-03.3
FS-2015-113,229.3,587,2015-10-31,2015-11-03.8
FS-2015-113,230.5,611,2015-11-01,2015-11-03.3
FS-2015-113,229.7,589,2015-11-01,2015-11-03.8
FS-2015-113,229.8,547,2015-11-02,2015-11-03.9
FS-2015-113,230.1,553,2015-11-02,2015-11-03.3
FS-2015-113,229.4,325,2015-11-03,2015-11-03.4
FS-2015-113,229.9,447,2015-11-03,2015-11-03.9
FS-2015-113,227.2,55,2015-11-04,2015-11-04.1
FS-2015-114,164.4,536,2015-11-01,2015-11-08.3
FS-2015-114,164.2,468,2015-11-02,2015-11-08.8
FS-2015-114,164.7,455,2015-11-02,2015-11-08.3
FS-2015-114,166.2,659,2015-11-03,2015-11-08.1
FS-2015-114,165.5,345,2015-11-03,2015-11-08.7
FS-2015-114,166.1,542,2015-11-04,2015-11-08.6
FS-2015-114,165.6,703,2015-11-04,2015-11-08.2
FS-2015-114,164.8,603,2015-11-05,2015-11-08.8
FS-2015-114,164.7,585,2015-11-05,2015-11-08.3
FS-2015-114,164.8,261,2015-11-06,2015-11-08.3
FS-2015-114,164.9,353,2015-11-06,2015-11-08.8
FS-2015-114,165.6,135,2015-11-07,2015-11-08.7
FS-2015-114,164.9,91,2015-11-07,2015-11-08.2
FS-2015-114,166.2,17,2015-11-08,2015-11-08.7
FS-2015-115,114.4,459,2015-11-03,2015-11-12.0
FS-2015-115,111.6,667,2015-11-04,2015-11-12.7
FS-2015-115,111.8,849,2015-11-04,2015-11-12.2
FS-2015-115,111.8,876,2015-11-05,2015-11-12.7
FS-2015-115,113.1,1253,2015-11-05,2015-11-12.1
FS-2015-115,113.7,1792,2015-11-06,2015-11-12.1
FS-2015-115,114.0,1661,2015-11-06,2015-11-12.6
FS-2015-115,113.7,1871,2015-11-07,2015-11-12.6
FS-2015-115,112.4,2258,2015-11-07,2015-11-12.2
FS-2015-115,112.5,2110,2015-11-08,2015-11-12.7
FS-2015-115,112.3,2059,2015-11-08,2015-11-12.2
FS-2015-115,113.9,1955,2015-11-09,2015-11-12.6
FS-2015-115,112.4,1894,2015-11-09,2015-11-12.2
FS-2015-115,114.3,1601,2015-11-10,2015-11-12.6
FS-2015-115,112.8,1221,2015-11-10,2015-11-12.2
FS-2015-115,113.4,550,2015-11-11,2015-11-12.2
FS-2015-115,114.7,713,2015-11-11,2015-11-12.6
FS-2015-115,112.5,163,2015-11-12,2015-11-12.3
FS-2015-115,115.1,323,2015-11-12,2015-11-12.6
FS-2015-116,30.1,466,2015-11-09,2015-11-18.5
FS-2015-116,29.9,607,2015-11-10,2015-11-19.0
FS-2015-116,29.5,649,2015-11-10,2015-11-18.5
FS-2015-116,30.2,924,2015-11-11,2015-11-18.5
FS-2015-116,29.0,728,2015-11-11,2015-11-19.1
FS-2015-116,31.6,1076,2015-11-12,2015-11-18.4
FS-2015-116,30.0,1019,2015-11-12,2015-11-19.0
FS-2015-116,31.9,1158,2015-11-13,2015-11-18.4
FS-2015-116,30.9,1166,2015-11-13,2015-11-18.9
FS-2015-116,31.5,1396,2015-11-14,2015-11-18.9
FS-2015-116,33.6,1373,2015-11-14,2015-11-18.2
FS-2015-116,32.8,1319,2015-11-15,2015-11-18.8
FS-2015-116,33.7,1284,2015-11-15,2015-11-18.2
FS-2015-116,32.2,1108,2015-11-16,2015-11-18.8
FS-2015-116,32.5,1041,2015-11-16,2015-11-18.3
FS-2015-116,30.8,886,2015-11-17,2015-11-18.9
FS-2015-116,31.0,869,2015-11-17,2015-11-18.4
FS-2015-116,29.6,722,2015-11-18,2015-11-19.0
FS-2015-116,29.5,633,2015-11-18,2015-11-18.6
FS-2015-116,27.3,292,2015-11-19,2015-11-19.2
FS-2015-117,318.0,581,2015-11-17,2015-11-24.4
FS-2015-117,319.2,661,2015-11-17,2015-11-23.8
FS-2015-117,319.0,748,2015-11-18,2015-11-24.3
FS-2015-117,319.7,660,2015-11-18,2015-11-23.8
FS-2015-117,318.3,751,2015-11-19,2015-11-24.4
FS-2015-117,318.5,690,2015-11-19,2015-11-23.9
FS-2015-117,313.9,881,2015-11-20,2015-11-24.3
FS-2015-117,315.3,791,2015-11-20,2015-11-24.6
FS-2015-117,310.6,742,2015-11-21,2015-11-24.5
FS-2015-117,311.0,825,2015-11-21,2015-11-25.0
FS-2015-117,309.5,660,2015-11-22,2015-11-25.1
FS-2015-117,311.0,588,2015-11-22,2015-11-24.5
FS-2015-117,310.6,510,2015-11-23,2015-11-25.0
FS-2015-117,310.7,505,2015-11-23,2015-11-24.5
FS-2015-117,310.7,385,2015-11-24,2015-11-25.1
FS-2015-117,311.3,289,2015-11-24,2015-11-24.5
FS-2015-117,309.1,76,2015-11-25,2015-11-25.2
FS-2015-118,226.9,571,2015-11-24,2015-11-30.8
FS-2015-118,230.2,946,2015-11-25,2015-11-30.6
FS-2015-118,228.4,792,2015-11-25,2015-12-01.2
FS-2015-118,231.7,1505,2015-11-26,2015-12-01.0
FS-2015-118,231.8,1471,2015-11-26,2015-11-30.5
FS-2015-118,231.3,968,2015-11-27,2015-11-30.6
FS-2015-118,231.1,1232,2015-11-27,2015-12-01.1
FS-2015-118,232.0,515,2015-11-28,2015-11-30.5
FS-2015-118,230.9,707,2015-11-28,2015-12-01.1
FS-2015-118,231.0,326,2015-11-29,2015-12-01.1
FS-2015-118,231.3,182,2015-11-29,2015-11-30.6
FS-2015-118,230.9,62,2015-11-30,2015-11-30.6
FS-2015-118,230.2,100,2015-11-30,2015-12-01.2
FS-2015-118,230.0,35,2015-12-01,2015-12-01.2
FS-2015-119,233.8,281,2015-11-25,2015-11-30.5
FS-2015-119,234.3,489,2015-11-25,2015-11-30.9
FS-2015-119,234.1,342,2015-11-26,2015-11-30.9
FS-2015-119,235.0,77,2015-11-26,2015-11-30.3
FS-2015-119,232.4,15,2015-11-27,2015-11-30.5
FS-2015-119,234.6,90,2015-11-27,2015-11-30.9
FS-2015-119,232.3,19,2015-11-28,2015-12-01.0
FS-2015-120,196.8,620,2015-11-26,2015-12-03.1
FS-2015-120,196.1,962,2015-11-27,2015-12-03.2
FS-2015-120,197.7,641,2015-11-27,2015-12-03.6
FS-2015-120,195.6,1047,2015-11-28,2015-12-03.3
FS-2015-120,196.3,958,2015-11-28,2015-12-03.7
FS-2015-120,195.6,790,2015-11-29,2015-12-03.8
FS-2015-120,191.5,797,2015-11-29,2015-12-03.6
FS-2015-120,184.2,675,2015-11-30,2015-12-04.1
FS-2015-120,190.3,704,2015-11-30,2015-12-04.2
FS-2015-120,185.8,652,2015-12-01,2015-12-04.5
FS-2015-120,183.7,526,2015-12-01,2015-12-04.2
FS-2015-120,186.1,275,2015-12-02,2015-12-04.0
FS-2015-120,187.2,422,2015-12-02,2015-12-04.4
FS-2015-120,196.1,361,2015-12-03,2015-12-03.8
FS-2015-120,191.8,52,2015-12-03,2015-12-03.6
FS-2015-121,123.1,640,2015-11-30,2015-12-08.7
FS-2015-121,122.9,592,2015-12-01,2015-12-09.3
FS-2015-121,124.7,787,2015-12-01,2015-12-08.7
FS-2015-121,125.1,602,2015-12-02,2015-12-08.6
FS-2015-121,125.0,539,2015-12-02,2015-12-09.2
FS-2015-121,124.3,422,2015-12-03,2015-12-09.2
FS-2015-121,122.0,495,2015-12-03,2015-12-08.9
FS-2015-121,122.8,517,2015-12-04,2015-12-08.8
FS-2015-121,122.7,402,2015-12-04,2015-12-09.3
FS-2015-121,123.8,383,2015-12-05,2015-12-09.2
FS-2015-121,124.0,337,2015-12-05,2015-12-08.7
FS-2015-121,120.0,158,2015-12-06,2015-12-09.5
FS-2015-121,121.1,92,2015-12-06,2015-12-08.9
FS-2015-121,121.8,39,2015-12-07,2015-12-08.9
FS-2015-121,123.1,57,2015-12-07,2015-12-09.3
FS-2015-122,123.3,559,2015-12-04,2015-12-08.8
FS-2015-122,123.6,642,2015-12-05,2015-12-09.3
FS-2015-122,123.1,866,2015-12-05,2015-12-08.8
FS-2015-122,123.3,804,2015-12-06,2015-12-09.3
FS-2015-122,123.9,1279,2015-12-06,2015-12-08.7
FS-2015-122,124.2,1098,2015-12-07,2015-12-08.7
FS-2015-122,124.0,1010,2015-12-07,2015-12-09.2
FS-2015-122,124.4,737,2015-12-08,2015-12-09.2
FS-2015-122,124.5,641,2015-12-08,2015-12-08.7
FS-2015-122,119.8,23,2015-12-09,2015-12-09.1
FS-2015-122,123.3,375,2015-12-09,2015-12-09.3
FS-2015-123,91.8,481,2015-12-06,2015-12-11.8
FS-2015-123,91.8,498,2015-12-06,2015-12-11.2
FS-2015-123,91.6,469,2015-12-07,2015-12-11.3
FS-2015-123,91.6,560,2015-12-07,2015-12-11.8
FS-2015-123,91.6,452,2015-12-08,2015-12-11.8
FS-2015-123,92.0,257,2015-12-08,2015-12-11.2
FS-2015-123,91.6,26,2015-12-09,2015-12-11.2
FS-2015-123,91.8,208,2015-12-09,2015-12-11.7
FS-2015-123,91.6,30,2015-12-10,2015-12-11.7
FS-2015-124,40.7,470,2015-12-06,2015-12-15.0
FS-2015-124,37.7,1128,2015-12-07,2015-12-15.2
FS-2015-124,37.1,833,2015-12-07,2015-12-15.8
FS-2015-124,38.5,1567,2015-12-08,2015-12-15.7
FS-2015-124,34.4,1815,2015-12-08,2015-12-15.5
FS-2015-124,31.1,2448,2015-12-09,2015-12-15.8
FS-2015-124,33.3,2386,2015-12-09,2015-12-16.1
FS-2015-124,31.5,3042,2015-12-10,2015-12-16.3
FS-2015-124,31.0,2939,2015-12-10,2015-12-15.8
FS-2015-124,31.3,2571,2015-12-11,2015-12-15.8
FS-2015-124,31.1,3025,2015-12-11,2015-12-16.3
FS-2015-124,30.1,2176,2015-12-12,2015-12-15.9
FS-2015-124,29.3,2470,2015-12-12,2015-12-16.4
FS-2015-124,31.1,1335,2015-12-13,2015-12-15.8
FS-2015-124,28.4,1800,2015-12-13,2015-12-16.5
FS-2015-124,27.5,449,2015-12-14,2015-12-16.1
FS-2015-124,25.7,787,2015-12-14,2015-12-16.7
FS-2015-124,26.0,65,2015-12-15,2015-12-16.2
FS-2015-124,25.6,292,2015-12-15,2015-12-16.7
FS-2015-124,28.6,54,2015-12-16,2015-12-16.5
FS-2015-125,2.0,446,2015-12-11,2015-12-18.0
FS-2015-125,358.1,390,2015-12-12,2015-12-18.3
FS-2015-125,359.0,429,2015-12-12,2015-12-18.7
FS-2015-125,348.0,207,2015-12-13,2015-12-19.1
FS-2015-125,348.0,237,2015-12-13,2015-12-19.6
FS-2015-125,348.6,104,2015-12-14,2015-12-19.0
FS-2015-125,347.5,155,2015-12-14,2015-12-19.6
FS-2015-125,348.0,3,2015-12-15,2015-12-19.6
FS-2015-126,319.1,1255,2015-12-14,2015-12-21.3
FS-2015-126,319.3,1096,2015-12-14,2015-12-21.7
FS-2015-126,318.8,1769,2015-12-15,2015-12-21.3
FS-2015-126,319.1,1585,2015-12-15,2015-12-21.7
FS-2015-126,318.4,2105,2015-12-16,2015-12-21.8
FS-2015-126,318.0,2044,2015-12-16,2015-12-21.3
FS-2015-126,318.6,1961,2015-12-17,2015-12-21.3
FS-2015-126,318.1,1979,2015-12-17,2015-12-21.8
FS-2015-126,319.6,1841,2015-12-18,2015-12-21.2
FS-2015-126,319.2,1830,2015-12-18,2015-12-21.7
FS-2015-126,320.0,1592,2015-12-19,2015-12-21.7
FS-2015-126,320.4,1494,2015-12-19,2015-12-21.1
FS-2015-126,321.1,1418,2015-12-20,2015-12-21.1
FS-2015-126,320.3,1232,2015-12-20,2015-12-21.7
FS-2015-126,320.5,1117,2015-12-21,2015-12-21.7
FS-2015-126,318.2,803,2015-12-21,2015-12-21.3
FS-2015-126,315.0,144,2015-12-22,2015-12-22.1
FS-2015-127,250.2,543,2015-12-20,2015-12-26.7
FS-2015-127,251.8,404,2015-12-20,2015-12-27.1
FS-2015-127,251.0,603,2015-12-21,2015-12-27.1
FS-2015-127,249.4,665,2015-12-21,2015-12-26.7
FS-2015-127,247.4,474,2015-12-22,2015-12-26.8
FS-2015-127,249.3,588,2015-12-22,2015-12-27.2
FS-2015-127,246.4,239,2015-12-23,2015-12-26.9
FS-2015-127,247.4,341,2015-12-23,2015-12-27.3
FS-2015-127,246.7,123,2015-12-24,2015-12-27.4
FS-2015-127,245.9,45,2015-12-24,2015-12-26.9
FS-2015-127,246.8,19,2015-12-25,2015-12-27.4
FS-2015-128,195.5,521,2015-12-24,2015-12-31.0
FS-2015-128,195.8,481,2015-12-24,2015-12-30.5
FS-2015-128,196.5,871,2015-12-25,2015-12-30.5
FS-2015-128,194.1,701,2015-12-25,2015-12-31.2
FS-2015-128,196.2,764,2015-12-26,2015-12-31.0
FS-2015-128,199.1,998,2015-12-26,2015-12-30.4
FS-2015-128,199.3,683,2015-12-27,2015-12-30.4
FS-2015-128,199.3,706,2015-12-27,2015-12-30.8
FS-2015-128,199.3,248,2015-12-28,2015-12-30.2
FS-2015-128,198.8,238,2015-12-28,2015-12-30.8
FS-2015-128,200.7,159,2015-12-29,2015-12-30.2
FS-2015-128,199.6,93,2015-12-29,2015-12-30.8
FS-2015-128,203.4,24,2015-12-30,2015-12-30.5
FS-2015-128,202.8,25,2015-12-30,2015-12-30.1
FS-2015-129,166.6,552,2015-12-24,2016-01-02.2
FS-2015-129,166.2,867,2015-12-24,2016-01-01.7
FS-2015-129,166.8,1022,2015-12-25,2016-01-01.7
FS-2015-129,166.9,980,2015-12-25,2016-01-02.2
FS-2015-129,166.6,1093,2015-12-26,2016-01-02.2
FS-2015-129,166.5,1237,2015-12-26,2016-01-01.8
FS-2015-129,166.6,1051,2015-12-27,2016-01-01.8
FS-2015-129,166.5,866,2015-12-27,2016-01-02.2
FS-2015-129,168.4,1046,2015-12-28,2016-01-01.5
FS-2015-129,166.9,662,2015-12-28,2016-01-02.2
FS-2015-129,169.1,935,2015-12-29,2016-01-01.6
FS-2015-129,168.9,687,2015-12-29,2016-01-02.1
FS-2015-129,169.3,531,2015-12-30,2016-01-02.1
FS-2015-129,170.7,931,2015-12-30,2016-01-01.5
FS-2015-129,172.5,737,2015-12-31,2016-01-01.4
FS-2015-129,172.6,526,2015-12-31,2016-01-01.8
FS-2015-130,132.1,438,2015-12-30,2016-01-04.6
FS-2015-130,132.3,388,2015-12-31,2016-01-04.6
FS-2015-130,132.4,336,2015-12-31,2016-01-05.1
