strength,date,,filename
1350,2022-04-04.9,2022-04-01.0,AR_LIST_2022.04.01_00:00:00.txt
1624,2022-04-04.5,2022-04-01.5,AR_LIST_2022.04.01_12:00:00.txt
1027,2022-04-05.2,2022-04-02.0,AR_LIST_2022.04.02_00:00:00.txt
1234,2022-04-04.6,2022-04-02.5,AR_LIST_2022.04.02_12:00:00.txt
920,2022-04-05.0,2022-04-03.0,AR_LIST_2022.04.03_00:00:00.txt
471,2022-04-03.9,2022-04-03.5,AR_LIST_2022.04.03_12:00:00.txt
1083,2022-04-04.5,2022-04-03.5,AR_LIST_2022.04.03_12:00:00.txt
327,2022-04-04.4,2022-04-04.0,AR_LIST_2022.04.04_00:00:00.txt
851,2022-04-05.1,2022-04-04.0,AR_LIST_2022.04.04_00:00:00.txt
86,2022-04-04.1,2022-04-04.5,AR_LIST_2022.04.04_12:00:00.txt
760,2022-04-04.7,2022-04-04.5,AR_LIST_2022.04.04_12:00:00.txt
390,2022-04-05.4,2022-04-05.0,AR_LIST_2022.04.05_00:00:00.txt
124,2022-04-05.1,2022-04-05.5,AR_LIST_2022.04.05_12:00:00.txt
823,2022-04-11.6,2022-04-06.5,AR_LIST_2022.04.06_12:00:00.txt
1019,2022-04-16.7,2022-04-06.5,AR_LIST_2022.04.06_12:00:00.txt
931,2022-04-12.0,2022-04-07.0,AR_LIST_2022.04.07_00:00:00.txt
1250,2022-04-17.3,2022-04-07.0,AR_LIST_2022.04.07_00:00:00.txt
926,2022-04-11.5,2022-04-07.5,AR_LIST_2022.04.07_12:00:00.txt
1602,2022-04-16.9,2022-04-07.5,AR_LIST_2022.04.07_12:00:00.txt
1141,2022-04-12.2,2022-04-08.0,AR_LIST_2022.04.08_00:00:00.txt
1855,2022-04-17.5,2022-04-08.0,AR_LIST_2022.04.08_00:00:00.txt
1169,2022-04-12.0,2022-04-08.5,AR_LIST_2022.04.08_12:00:00.txt
2050,2022-04-17.0,2022-04-08.5,AR_LIST_2022.04.08_12:00:00.txt
1132,2022-04-12.1,2022-04-09.0,AR_LIST_2022.04.09_00:00:00.txt
2225,2022-04-17.6,2022-04-09.0,AR_LIST_2022.04.09_00:00:00.txt
1005,2022-04-11.6,2022-04-09.5,AR_LIST_2022.04.09_12:00:00.txt
2592,2022-04-17.1,2022-04-09.5,AR_LIST_2022.04.09_12:00:00.txt
468,2022-04-11.6,2022-04-10.0,AR_LIST_2022.04.10_00:00:00.txt
3225,2022-04-17.8,2022-04-10.0,AR_LIST_2022.04.10_00:00:00.txt
299,2022-04-11.4,2022-04-10.5,AR_LIST_2022.04.10_12:00:00.txt
2485,2022-04-17.3,2022-04-10.5,AR_LIST_2022.04.10_12:00:00.txt
161,2022-04-11.4,2022-04-11.0,AR_LIST_2022.04.11_00:00:00.txt
3547,2022-04-17.7,2022-04-11.0,AR_LIST_2022.04.11_00:00:00.txt
1,2022-04-12.9,2022-04-11.5,AR_LIST_2022.04.11_12:00:00.txt
2625,2022-04-17.2,2022-04-11.5,AR_LIST_2022.04.11_12:00:00.txt
4286,2022-04-17.8,2022-04-12.0,AR_LIST_2022.04.12_00:00:00.txt
3347,2022-04-17.3,2022-04-12.5,AR_LIST_2022.04.12_12:00:00.txt
4395,2022-04-17.8,2022-04-13.0,AR_LIST_2022.04.13_00:00:00.txt
3681,2022-04-17.4,2022-04-13.5,AR_LIST_2022.04.13_12:00:00.txt
401,2022-04-23.1,2022-04-13.5,AR_LIST_2022.04.13_12:00:00.txt
4788,2022-04-17.9,2022-04-14.0,AR_LIST_2022.04.14_00:00:00.txt
718,2022-04-23.6,2022-04-14.0,AR_LIST_2022.04.14_00:00:00.txt
5037,2022-04-17.3,2022-04-14.5,AR_LIST_2022.04.14_12:00:00.txt
973,2022-04-23.0,2022-04-14.5,AR_LIST_2022.04.14_12:00:00.txt
4813,2022-04-17.8,2022-04-15.0,AR_LIST_2022.04.15_00:00:00.txt
1026,2022-04-23.5,2022-04-15.0,AR_LIST_2022.04.15_00:00:00.txt
4652,2022-04-17.3,2022-04-15.5,AR_LIST_2022.04.15_12:00:00.txt
1079,2022-04-22.9,2022-04-15.5,AR_LIST_2022.04.15_12:00:00.txt
3786,2022-04-17.9,2022-04-16.0,AR_LIST_2022.04.16_00:00:00.txt
988,2022-04-23.5,2022-04-16.0,AR_LIST_2022.04.16_00:00:00.txt
2948,2022-04-17.9,2022-04-16.5,AR_LIST_2022.04.16_12:00:00.txt
457,2022-04-21.1,2022-04-16.5,AR_LIST_2022.04.16_12:00:00.txt
972,2022-04-22.9,2022-04-16.5,AR_LIST_2022.04.16_12:00:00.txt
1703,2022-04-18.8,2022-04-17.0,AR_LIST_2022.04.17_00:00:00.txt
387,2022-04-21.6,2022-04-17.0,AR_LIST_2022.04.17_00:00:00.txt
1079,2022-04-23.4,2022-04-17.0,AR_LIST_2022.04.17_00:00:00.txt
1434,2022-04-18.9,2022-04-17.5,AR_LIST_2022.04.17_12:00:00.txt
787,2022-04-20.9,2022-04-17.5,AR_LIST_2022.04.17_12:00:00.txt
1133,2022-04-22.8,2022-04-17.5,AR_LIST_2022.04.17_12:00:00.txt
858,2022-04-19.1,2022-04-18.0,AR_LIST_2022.04.18_00:00:00.txt
545,2022-04-21.3,2022-04-18.0,AR_LIST_2022.04.18_00:00:00.txt
1278,2022-04-23.3,2022-04-18.0,AR_LIST_2022.04.18_00:00:00.txt
763,2022-04-18.7,2022-04-18.5,AR_LIST_2022.04.18_12:00:00.txt
558,2022-04-20.6,2022-04-18.5,AR_LIST_2022.04.18_12:00:00.txt
1065,2022-04-22.8,2022-04-18.5,AR_LIST_2022.04.18_12:00:00.txt
329,2022-04-19.3,2022-04-19.0,AR_LIST_2022.04.19_00:00:00.txt
153,2022-04-21.0,2022-04-19.0,AR_LIST_2022.04.19_00:00:00.txt
1074,2022-04-23.3,2022-04-19.0,AR_LIST_2022.04.19_00:00:00.txt
420,2022-04-25.8,2022-04-19.0,AR_LIST_2022.04.19_00:00:00.txt
44,2022-04-19.1,2022-04-19.5,AR_LIST_2022.04.19_12:00:00.txt
175,2022-04-20.4,2022-04-19.5,AR_LIST_2022.04.19_12:00:00.txt
871,2022-04-22.8,2022-04-19.5,AR_LIST_2022.04.19_12:00:00.txt
688,2022-04-25.4,2022-04-19.5,AR_LIST_2022.04.19_12:00:00.txt
12,2022-04-21.1,2022-04-20.0,AR_LIST_2022.04.20_00:00:00.txt
973,2022-04-23.3,2022-04-20.0,AR_LIST_2022.04.20_00:00:00.txt
712,2022-04-25.8,2022-04-20.0,AR_LIST_2022.04.20_00:00:00.txt
12,2022-04-20.5,2022-04-20.5,AR_LIST_2022.04.20_12:00:00.txt
1112,2022-04-22.9,2022-04-20.5,AR_LIST_2022.04.20_12:00:00.txt
918,2022-04-25.3,2022-04-20.5,AR_LIST_2022.04.20_12:00:00.txt
1098,2022-04-23.4,2022-04-21.0,AR_LIST_2022.04.21_00:00:00.txt
1068,2022-04-25.9,2022-04-21.0,AR_LIST_2022.04.21_00:00:00.txt
1055,2022-04-23.0,2022-04-21.5,AR_LIST_2022.04.21_12:00:00.txt
996,2022-04-25.4,2022-04-21.5,AR_LIST_2022.04.21_12:00:00.txt
928,2022-04-23.4,2022-04-22.0,AR_LIST_2022.04.22_00:00:00.txt
1285,2022-04-26.4,2022-04-22.0,AR_LIST_2022.04.22_00:00:00.txt
834,2022-04-23.0,2022-04-22.5,AR_LIST_2022.04.22_12:00:00.txt
1066,2022-04-25.7,2022-04-22.5,AR_LIST_2022.04.22_12:00:00.txt
688,2022-04-23.5,2022-04-23.0,AR_LIST_2022.04.23_00:00:00.txt
1375,2022-04-26.9,2022-04-23.0,AR_LIST_2022.04.23_00:00:00.txt
509,2022-05-03.5,2022-04-23.0,AR_LIST_2022.04.23_00:00:00.txt
316,2022-04-23.2,2022-04-23.5,AR_LIST_2022.04.23_12:00:00.txt
1166,2022-04-26.6,2022-04-23.5,AR_LIST_2022.04.23_12:00:00.txt
404,2022-05-01.0,2022-04-23.5,AR_LIST_2022.04.23_12:00:00.txt
609,2022-05-02.6,2022-04-23.5,AR_LIST_2022.04.23_12:00:00.txt
657,2022-05-02.9,2022-04-23.5,AR_LIST_2022.04.23_12:00:00.txt
839,2022-04-27.4,2022-04-24.0,AR_LIST_2022.04.24_00:00:00.txt
301,2022-05-01.5,2022-04-24.0,AR_LIST_2022.04.24_00:00:00.txt
406,2022-05-03.0,2022-04-24.0,AR_LIST_2022.04.24_00:00:00.txt
878,2022-05-03.4,2022-04-24.0,AR_LIST_2022.04.24_00:00:00.txt
579,2022-04-27.1,2022-04-24.5,AR_LIST_2022.04.24_12:00:00.txt
701,2022-05-01.2,2022-04-24.5,AR_LIST_2022.04.24_12:00:00.txt
416,2022-05-02.8,2022-04-24.5,AR_LIST_2022.04.24_12:00:00.txt
954,2022-05-02.9,2022-04-24.5,AR_LIST_2022.04.24_12:00:00.txt
437,2022-04-28.1,2022-04-25.0,AR_LIST_2022.04.25_00:00:00.txt
432,2022-05-01.6,2022-04-25.0,AR_LIST_2022.04.25_00:00:00.txt
106,2022-05-03.2,2022-04-25.0,AR_LIST_2022.04.25_00:00:00.txt
1065,2022-05-03.4,2022-04-25.0,AR_LIST_2022.04.25_00:00:00.txt
327,2022-04-27.8,2022-04-25.5,AR_LIST_2022.04.25_12:00:00.txt
473,2022-05-01.2,2022-04-25.5,AR_LIST_2022.04.25_12:00:00.txt
131,2022-05-02.8,2022-04-25.5,AR_LIST_2022.04.25_12:00:00.txt
1307,2022-05-02.8,2022-04-25.5,AR_LIST_2022.04.25_12:00:00.txt
382,2022-04-28.2,2022-04-26.0,AR_LIST_2022.04.26_00:00:00.txt
25,2022-05-01.5,2022-04-26.0,AR_LIST_2022.04.26_00:00:00.txt
1156,2022-05-03.3,2022-04-26.0,AR_LIST_2022.04.26_00:00:00.txt
232,2022-04-27.7,2022-04-26.5,AR_LIST_2022.04.26_12:00:00.txt
31,2022-05-01.0,2022-04-26.5,AR_LIST_2022.04.26_12:00:00.txt
1366,2022-05-02.8,2022-04-26.5,AR_LIST_2022.04.26_12:00:00.txt
283,2022-04-28.2,2022-04-27.0,AR_LIST_2022.04.27_00:00:00.txt
1126,2022-05-03.3,2022-04-27.0,AR_LIST_2022.04.27_00:00:00.txt
179,2022-04-27.7,2022-04-27.5,AR_LIST_2022.04.27_12:00:00.txt
1340,2022-05-02.7,2022-04-27.5,AR_LIST_2022.04.27_12:00:00.txt
120,2022-04-28.2,2022-04-28.0,AR_LIST_2022.04.28_00:00:00.txt
1413,2022-05-03.3,2022-04-28.0,AR_LIST_2022.04.28_00:00:00.txt
1945,2022-05-02.8,2022-04-28.5,AR_LIST_2022.04.28_12:00:00.txt
1758,2022-05-03.3,2022-04-29.0,AR_LIST_2022.04.29_00:00:00.txt
2055,2022-05-02.7,2022-04-29.5,AR_LIST_2022.04.29_12:00:00.txt
574,2022-05-06.4,2022-04-29.5,AR_LIST_2022.04.29_12:00:00.txt
1693,2022-05-03.2,2022-04-30.0,AR_LIST_2022.04.30_00:00:00.txt
498,2022-05-06.9,2022-04-30.0,AR_LIST_2022.04.30_00:00:00.txt
2251,2022-05-02.5,2022-04-30.5,AR_LIST_2022.04.30_12:00:00.txt
719,2022-05-06.3,2022-04-30.5,AR_LIST_2022.04.30_12:00:00.txt
2358,2022-05-03.0,2022-05-01.0,AR_LIST_2022.05.01_00:00:00.txt
698,2022-05-06.8,2022-05-01.0,AR_LIST_2022.05.01_00:00:00.txt
429,2022-05-10.8,2022-05-01.0,AR_LIST_2022.05.01_00:00:00.txt
2588,2022-05-02.4,2022-05-01.5,AR_LIST_2022.05.01_12:00:00.txt
1120,2022-05-06.2,2022-05-01.5,AR_LIST_2022.05.01_12:00:00.txt
501,2022-05-10.4,2022-05-01.5,AR_LIST_2022.05.01_12:00:00.txt
2388,2022-05-03.0,2022-05-02.0,AR_LIST_2022.05.02_00:00:00.txt
948,2022-05-06.7,2022-05-02.0,AR_LIST_2022.05.02_00:00:00.txt
563,2022-05-10.9,2022-05-02.0,AR_LIST_2022.05.02_00:00:00.txt
1885,2022-05-02.7,2022-05-02.5,AR_LIST_2022.05.02_12:00:00.txt
852,2022-05-06.2,2022-05-02.5,AR_LIST_2022.05.02_12:00:00.txt
616,2022-05-10.5,2022-05-02.5,AR_LIST_2022.05.02_12:00:00.txt
1313,2022-05-03.6,2022-05-03.0,AR_LIST_2022.05.03_00:00:00.txt
428,2022-05-06.6,2022-05-03.0,AR_LIST_2022.05.03_00:00:00.txt
629,2022-05-10.9,2022-05-03.0,AR_LIST_2022.05.03_00:00:00.txt
839,2022-05-13.8,2022-05-03.0,AR_LIST_2022.05.03_00:00:00.txt
555,2022-05-03.3,2022-05-03.5,AR_LIST_2022.05.03_12:00:00.txt
340,2022-05-06.1,2022-05-03.5,AR_LIST_2022.05.03_12:00:00.txt
642,2022-05-10.4,2022-05-03.5,AR_LIST_2022.05.03_12:00:00.txt
1296,2022-05-13.5,2022-05-03.5,AR_LIST_2022.05.03_12:00:00.txt
186,2022-05-04.2,2022-05-04.0,AR_LIST_2022.05.04_00:00:00.txt
127,2022-05-06.5,2022-05-04.0,AR_LIST_2022.05.04_00:00:00.txt
698,2022-05-10.8,2022-05-04.0,AR_LIST_2022.05.04_00:00:00.txt
2207,2022-05-14.3,2022-05-04.0,AR_LIST_2022.05.04_00:00:00.txt
106,2022-05-06.0,2022-05-04.5,AR_LIST_2022.05.04_12:00:00.txt
585,2022-05-10.3,2022-05-04.5,AR_LIST_2022.05.04_12:00:00.txt
2786,2022-05-13.7,2022-05-04.5,AR_LIST_2022.05.04_12:00:00.txt
780,2022-05-10.7,2022-05-05.0,AR_LIST_2022.05.05_00:00:00.txt
3675,2022-05-14.2,2022-05-05.0,AR_LIST_2022.05.05_00:00:00.txt
575,2022-05-10.2,2022-05-05.5,AR_LIST_2022.05.05_12:00:00.txt
4033,2022-05-13.8,2022-05-05.5,AR_LIST_2022.05.05_12:00:00.txt
572,2022-05-10.7,2022-05-06.0,AR_LIST_2022.05.06_00:00:00.txt
4567,2022-05-14.2,2022-05-06.0,AR_LIST_2022.05.06_00:00:00.txt
455,2022-05-10.1,2022-05-06.5,AR_LIST_2022.05.06_12:00:00.txt
5444,2022-05-13.8,2022-05-06.5,AR_LIST_2022.05.06_12:00:00.txt
509,2022-05-10.5,2022-05-07.0,AR_LIST_2022.05.07_00:00:00.txt
5882,2022-05-14.2,2022-05-07.0,AR_LIST_2022.05.07_00:00:00.txt
349,2022-05-10.0,2022-05-07.5,AR_LIST_2022.05.07_12:00:00.txt
5861,2022-05-13.9,2022-05-07.5,AR_LIST_2022.05.07_12:00:00.txt
428,2022-05-10.4,2022-05-08.0,AR_LIST_2022.05.08_00:00:00.txt
5812,2022-05-14.3,2022-05-08.0,AR_LIST_2022.05.08_00:00:00.txt
314,2022-05-09.9,2022-05-08.5,AR_LIST_2022.05.08_12:00:00.txt
5515,2022-05-13.9,2022-05-08.5,AR_LIST_2022.05.08_12:00:00.txt
307,2022-05-10.3,2022-05-09.0,AR_LIST_2022.05.09_00:00:00.txt
5511,2022-05-14.3,2022-05-09.0,AR_LIST_2022.05.09_00:00:00.txt
228,2022-05-09.8,2022-05-09.5,AR_LIST_2022.05.09_12:00:00.txt
5414,2022-05-13.8,2022-05-09.5,AR_LIST_2022.05.09_12:00:00.txt
150,2022-05-10.3,2022-05-10.0,AR_LIST_2022.05.10_00:00:00.txt
5414,2022-05-14.3,2022-05-10.0,AR_LIST_2022.05.10_00:00:00.txt
10,2022-05-10.0,2022-05-10.5,AR_LIST_2022.05.10_12:00:00.txt
5310,2022-05-13.9,2022-05-10.5,AR_LIST_2022.05.10_12:00:00.txt
5620,2022-05-14.5,2022-05-11.0,AR_LIST_2022.05.11_00:00:00.txt
5080,2022-05-14.0,2022-05-11.5,AR_LIST_2022.05.11_12:00:00.txt
4524,2022-05-14.4,2022-05-12.0,AR_LIST_2022.05.12_00:00:00.txt
654,2022-05-19.2,2022-05-12.0,AR_LIST_2022.05.12_00:00:00.txt
3784,2022-05-13.9,2022-05-12.5,AR_LIST_2022.05.12_12:00:00.txt
991,2022-05-18.8,2022-05-12.5,AR_LIST_2022.05.12_12:00:00.txt
2817,2022-05-14.5,2022-05-13.0,AR_LIST_2022.05.13_00:00:00.txt
1180,2022-05-19.2,2022-05-13.0,AR_LIST_2022.05.13_00:00:00.txt
1918,2022-05-14.4,2022-05-13.5,AR_LIST_2022.05.13_12:00:00.txt
1084,2022-05-18.7,2022-05-13.5,AR_LIST_2022.05.13_12:00:00.txt
1042,2022-05-15.3,2022-05-14.0,AR_LIST_2022.05.14_00:00:00.txt
1051,2022-05-19.2,2022-05-14.0,AR_LIST_2022.05.14_00:00:00.txt
724,2022-05-15.2,2022-05-14.5,AR_LIST_2022.05.14_12:00:00.txt
941,2022-05-18.7,2022-05-14.5,AR_LIST_2022.05.14_12:00:00.txt
455,2022-05-19.1,2022-05-14.5,AR_LIST_2022.05.14_12:00:00.txt
485,2022-05-15.8,2022-05-15.0,AR_LIST_2022.05.15_00:00:00.txt
844,2022-05-19.2,2022-05-15.0,AR_LIST_2022.05.15_00:00:00.txt
492,2022-05-19.5,2022-05-15.0,AR_LIST_2022.05.15_00:00:00.txt
663,2022-05-24.1,2022-05-15.0,AR_LIST_2022.05.15_00:00:00.txt
219,2022-05-16.2,2022-05-15.5,AR_LIST_2022.05.15_12:00:00.txt
723,2022-05-18.8,2022-05-15.5,AR_LIST_2022.05.15_12:00:00.txt
475,2022-05-19.0,2022-05-15.5,AR_LIST_2022.05.15_12:00:00.txt
783,2022-05-23.6,2022-05-15.5,AR_LIST_2022.05.15_12:00:00.txt
115,2022-05-17.5,2022-05-16.0,AR_LIST_2022.05.16_00:00:00.txt
534,2022-05-19.2,2022-05-16.0,AR_LIST_2022.05.16_00:00:00.txt
404,2022-05-19.6,2022-05-16.0,AR_LIST_2022.05.16_00:00:00.txt
1044,2022-05-24.2,2022-05-16.0,AR_LIST_2022.05.16_00:00:00.txt
102,2022-05-16.9,2022-05-16.5,AR_LIST_2022.05.16_12:00:00.txt
404,2022-05-18.7,2022-05-16.5,AR_LIST_2022.05.16_12:00:00.txt
268,2022-05-19.2,2022-05-16.5,AR_LIST_2022.05.16_12:00:00.txt
1164,2022-05-23.7,2022-05-16.5,AR_LIST_2022.05.16_12:00:00.txt
29,2022-05-17.4,2022-05-17.0,AR_LIST_2022.05.17_00:00:00.txt
206,2022-05-19.0,2022-05-17.0,AR_LIST_2022.05.17_00:00:00.txt
152,2022-05-19.9,2022-05-17.0,AR_LIST_2022.05.17_00:00:00.txt
1395,2022-05-24.3,2022-05-17.0,AR_LIST_2022.05.17_00:00:00.txt
244,2022-05-18.4,2022-05-17.5,AR_LIST_2022.05.17_12:00:00.txt
51,2022-05-19.7,2022-05-17.5,AR_LIST_2022.05.17_12:00:00.txt
1630,2022-05-23.9,2022-05-17.5,AR_LIST_2022.05.17_12:00:00.txt
207,2022-05-18.8,2022-05-18.0,AR_LIST_2022.05.18_00:00:00.txt
1632,2022-05-24.4,2022-05-18.0,AR_LIST_2022.05.18_00:00:00.txt
213,2022-05-18.4,2022-05-18.5,AR_LIST_2022.05.18_12:00:00.txt
1724,2022-05-24.0,2022-05-18.5,AR_LIST_2022.05.18_12:00:00.txt
892,2022-05-25.6,2022-05-18.5,AR_LIST_2022.05.18_12:00:00.txt
55,2022-05-19.1,2022-05-19.0,AR_LIST_2022.05.19_00:00:00.txt
1596,2022-05-24.6,2022-05-19.0,AR_LIST_2022.05.19_00:00:00.txt
818,2022-05-26.2,2022-05-19.0,AR_LIST_2022.05.19_00:00:00.txt
1464,2022-05-24.1,2022-05-19.5,AR_LIST_2022.05.19_12:00:00.txt
1414,2022-05-25.8,2022-05-19.5,AR_LIST_2022.05.19_12:00:00.txt
479,2022-05-27.0,2022-05-19.5,AR_LIST_2022.05.19_12:00:00.txt
1142,2022-05-24.6,2022-05-20.0,AR_LIST_2022.05.20_00:00:00.txt
1391,2022-05-26.4,2022-05-20.0,AR_LIST_2022.05.20_00:00:00.txt
683,2022-05-27.4,2022-05-20.0,AR_LIST_2022.05.20_00:00:00.txt
956,2022-05-24.1,2022-05-20.5,AR_LIST_2022.05.20_12:00:00.txt
1421,2022-05-25.9,2022-05-20.5,AR_LIST_2022.05.20_12:00:00.txt
839,2022-05-27.0,2022-05-20.5,AR_LIST_2022.05.20_12:00:00.txt
516,2022-05-30.2,2022-05-20.5,AR_LIST_2022.05.20_12:00:00.txt
656,2022-05-24.5,2022-05-21.0,AR_LIST_2022.05.21_00:00:00.txt
1111,2022-05-26.4,2022-05-21.0,AR_LIST_2022.05.21_00:00:00.txt
893,2022-05-27.5,2022-05-21.0,AR_LIST_2022.05.21_00:00:00.txt
790,2022-05-30.9,2022-05-21.0,AR_LIST_2022.05.21_00:00:00.txt
617,2022-05-23.9,2022-05-21.5,AR_LIST_2022.05.21_12:00:00.txt
904,2022-05-25.9,2022-05-21.5,AR_LIST_2022.05.21_12:00:00.txt
803,2022-05-27.0,2022-05-21.5,AR_LIST_2022.05.21_12:00:00.txt
1118,2022-05-30.4,2022-05-21.5,AR_LIST_2022.05.21_12:00:00.txt
380,2022-05-24.3,2022-05-22.0,AR_LIST_2022.05.22_00:00:00.txt
535,2022-05-26.3,2022-05-22.0,AR_LIST_2022.05.22_00:00:00.txt
756,2022-05-27.6,2022-05-22.0,AR_LIST_2022.05.22_00:00:00.txt
1144,2022-05-31.0,2022-05-22.0,AR_LIST_2022.05.22_00:00:00.txt
342,2022-05-23.8,2022-05-22.5,AR_LIST_2022.05.22_12:00:00.txt
319,2022-05-26.0,2022-05-22.5,AR_LIST_2022.05.22_12:00:00.txt
657,2022-05-27.1,2022-05-22.5,AR_LIST_2022.05.22_12:00:00.txt
1409,2022-05-30.5,2022-05-22.5,AR_LIST_2022.05.22_12:00:00.txt
167,2022-05-24.1,2022-05-23.0,AR_LIST_2022.05.23_00:00:00.txt
73,2022-05-26.4,2022-05-23.0,AR_LIST_2022.05.23_00:00:00.txt
550,2022-05-27.6,2022-05-23.0,AR_LIST_2022.05.23_00:00:00.txt
1522,2022-05-31.3,2022-05-23.0,AR_LIST_2022.05.23_00:00:00.txt
173,2022-05-23.7,2022-05-23.5,AR_LIST_2022.05.23_12:00:00.txt
22,2022-05-26.0,2022-05-23.5,AR_LIST_2022.05.23_12:00:00.txt
536,2022-05-27.1,2022-05-23.5,AR_LIST_2022.05.23_12:00:00.txt
691,2022-05-28.7,2022-05-23.5,AR_LIST_2022.05.23_12:00:00.txt
1756,2022-05-30.6,2022-05-23.5,AR_LIST_2022.05.23_12:00:00.txt
136,2022-05-24.2,2022-05-24.0,AR_LIST_2022.05.24_00:00:00.txt
319,2022-05-27.6,2022-05-24.0,AR_LIST_2022.05.24_00:00:00.txt
626,2022-05-29.2,2022-05-24.0,AR_LIST_2022.05.24_00:00:00.txt
1882,2022-05-31.0,2022-05-24.0,AR_LIST_2022.05.24_00:00:00.txt
243,2022-05-27.1,2022-05-24.5,AR_LIST_2022.05.24_12:00:00.txt
962,2022-05-28.7,2022-05-24.5,AR_LIST_2022.05.24_12:00:00.txt
1787,2022-05-30.4,2022-05-24.5,AR_LIST_2022.05.24_12:00:00.txt
14,2022-05-27.9,2022-05-25.0,AR_LIST_2022.05.25_00:00:00.txt
708,2022-05-29.2,2022-05-25.0,AR_LIST_2022.05.25_00:00:00.txt
1616,2022-05-30.7,2022-05-25.0,AR_LIST_2022.05.25_00:00:00.txt
837,2022-05-28.7,2022-05-25.5,AR_LIST_2022.05.25_12:00:00.txt
1452,2022-05-30.2,2022-05-25.5,AR_LIST_2022.05.25_12:00:00.txt
500,2022-06-03.5,2022-05-25.5,AR_LIST_2022.05.25_12:00:00.txt
627,2022-05-29.2,2022-05-26.0,AR_LIST_2022.05.26_00:00:00.txt
1600,2022-05-30.7,2022-05-26.0,AR_LIST_2022.05.26_00:00:00.txt
583,2022-06-04.1,2022-05-26.0,AR_LIST_2022.05.26_00:00:00.txt
748,2022-05-28.5,2022-05-26.5,AR_LIST_2022.05.26_12:00:00.txt
1822,2022-05-30.6,2022-05-26.5,AR_LIST_2022.05.26_12:00:00.txt
904,2022-06-03.5,2022-05-26.5,AR_LIST_2022.05.26_12:00:00.txt
480,2022-05-29.0,2022-05-27.0,AR_LIST_2022.05.27_00:00:00.txt
1688,2022-05-31.1,2022-05-27.0,AR_LIST_2022.05.27_00:00:00.txt
817,2022-06-04.0,2022-05-27.0,AR_LIST_2022.05.27_00:00:00.txt
649,2022-05-28.3,2022-05-27.5,AR_LIST_2022.05.27_12:00:00.txt
2170,2022-05-30.7,2022-05-27.5,AR_LIST_2022.05.27_12:00:00.txt
1226,2022-06-03.4,2022-05-27.5,AR_LIST_2022.05.27_12:00:00.txt
355,2022-05-28.8,2022-05-28.0,AR_LIST_2022.05.28_00:00:00.txt
2015,2022-05-30.8,2022-05-28.0,AR_LIST_2022.05.28_00:00:00.txt
1011,2022-06-03.9,2022-05-28.0,AR_LIST_2022.05.28_00:00:00.txt
241,2022-05-28.4,2022-05-28.5,AR_LIST_2022.05.28_12:00:00.txt
2062,2022-05-30.5,2022-05-28.5,AR_LIST_2022.05.28_12:00:00.txt
1484,2022-06-03.3,2022-05-28.5,AR_LIST_2022.05.28_12:00:00.txt
463,2022-06-04.8,2022-05-28.5,AR_LIST_2022.05.28_12:00:00.txt
1364,2022-05-30.8,2022-05-29.0,AR_LIST_2022.05.29_00:00:00.txt
1192,2022-06-03.8,2022-05-29.0,AR_LIST_2022.05.29_00:00:00.txt
546,2022-06-05.3,2022-05-29.0,AR_LIST_2022.05.29_00:00:00.txt
613,2022-06-08.1,2022-05-29.0,AR_LIST_2022.05.29_00:00:00.txt
1102,2022-05-30.5,2022-05-29.5,AR_LIST_2022.05.29_12:00:00.txt
1393,2022-06-03.3,2022-05-29.5,AR_LIST_2022.05.29_12:00:00.txt
686,2022-06-04.8,2022-05-29.5,AR_LIST_2022.05.29_12:00:00.txt
534,2022-06-07.7,2022-05-29.5,AR_LIST_2022.05.29_12:00:00.txt
706,2022-05-31.0,2022-05-30.0,AR_LIST_2022.05.30_00:00:00.txt
1463,2022-06-03.5,2022-05-30.0,AR_LIST_2022.05.30_00:00:00.txt
1742,2022-06-05.1,2022-05-30.0,AR_LIST_2022.05.30_00:00:00.txt
554,2022-06-08.0,2022-05-30.0,AR_LIST_2022.05.30_00:00:00.txt
1709,2022-06-09.0,2022-05-30.0,AR_LIST_2022.05.30_00:00:00.txt
308,2022-05-31.1,2022-05-30.5,AR_LIST_2022.05.30_12:00:00.txt
1627,2022-06-03.0,2022-05-30.5,AR_LIST_2022.05.30_12:00:00.txt
1791,2022-06-04.6,2022-05-30.5,AR_LIST_2022.05.30_12:00:00.txt
846,2022-06-07.6,2022-05-30.5,AR_LIST_2022.05.30_12:00:00.txt
2115,2022-06-08.7,2022-05-30.5,AR_LIST_2022.05.30_12:00:00.txt
146,2022-06-01.3,2022-05-31.0,AR_LIST_2022.05.31_00:00:00.txt
1328,2022-06-03.5,2022-05-31.0,AR_LIST_2022.05.31_00:00:00.txt
439,2022-06-03.9,2022-05-31.0,AR_LIST_2022.05.31_00:00:00.txt
2491,2022-06-05.2,2022-05-31.0,AR_LIST_2022.05.31_00:00:00.txt
916,2022-06-08.0,2022-05-31.0,AR_LIST_2022.05.31_00:00:00.txt
2781,2022-06-09.4,2022-05-31.0,AR_LIST_2022.05.31_00:00:00.txt
228,2022-06-01.3,2022-05-31.5,AR_LIST_2022.05.31_12:00:00.txt
1258,2022-06-03.0,2022-05-31.5,AR_LIST_2022.05.31_12:00:00.txt
426,2022-06-03.3,2022-05-31.5,AR_LIST_2022.05.31_12:00:00.txt
